file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_next.c,123,39,140,break;,break;,"					break;
			",0.7604053020477295,"[[464, 3388, 280, 571]]","[-0.21604087948799133, -0.011188976466655731, -0.2597455382347107, -0.027476927265524864]",7.724998474121094,True,1.0,-0.5144523214548826,-0.12861308036372066,4.0,-0.5144523214548826,-0.12861308036372066,4.0,0.012214070801632799,1,4,4,4,1.0,-5.912348105630364,-1.0230325928895574,False,2,0.5,0.0,1.0,0.0,1.0112777196439673
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,419,408,430,assert(rowsize > 0);,uint8_t* op = op0;,		uint8_t* op = op0;,0.5166553258895874,"[[197, 8254, 23, 528, 9, 1179, 284, 1179, 15, 26, 151643]]","[-0.09525146335363388, -0.8314394950866699, -0.003946968819946051, -0.0118802385404706, -0.6957617402076721, -0.020589781925082207, -0.13521772623062134, -0.046682778745889664, -9.810443589231e-05, -0.6948098540306091, -0.03577682748436928]",4.927257061004639,False,0.0,-2.5714549788608565,-0.23376863444189605,11.0,-2.535678151376487,-0.2535678151376487,10.0,0.10452870216122859,1,12,10,10,1.2,-2.0375429965712417,-1.0971488736633503,True,7,0.6363636363636364,16.0,0.3157894736842105,11.0,1.8783249367270605
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,901,632,1125,"PHAR_GET_32(buffer, manifest_flags);","PHAR_GET_32(buffer, tmp_len);","	PHAR_GET_32(buffer, tmp_len);",0.9208123087882996,"[[10025, 39, 934, 12702, 62, 18, 17, 12584, 11, 4174, 6043, 1215, 151643]]","[-0.11907622963190079, -4.625213477993384e-05, -3.576278118089249e-07, -0.0005538121913559735, -0.0001551984460093081, -0.000750736624468118, -1.156323378381785e-05, -0.00028761065914295614, -0.0004876854654867202, -0.0027808588929474354, -5.960462772236497e-07, -0.13083404302597046, -0.027407338842749596]",5.27933931350708,False,0.0,-0.28239228282268414,-0.021722483294052627,13.0,-0.25498494397993454,-0.021248745331661212,12.0,0.0021572946288709906,1,11,11,11,1.0,-43.33490257498941,-1.0875340845281631,True,11,0.8461538461538461,12.0,0.7692307692307692,1.0,1.9218711527052739
~/anvil/data/cve-targets/libsndfile_repo_src_alaw.c,257,98,274,"0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa8, 0xa8, 0xa8, 0xa8,","0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa8, 0xa8, 0xa8, 0xa8,","	0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa9, 0xa8, 0xa8, 0xa8, 0xa8,
	0xa8, 0xa8, 0xa8, 0xa8, 0xa8, 0xa8,",0.0238237679004669,"[[197, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 24, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 345, 197, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11, 220, 15, 9591, 23, 11]]","[-0.00026544384309090674, -5.495397272170521e-05, -0.0015445933677256107, -0.008699849247932434, -1.9907753085135482e-05, -2.47952248173533e-05, -8.22540732769994e-06, -0.00018892886873800308, -7.045020902296528e-05, -9.97731985989958e-05, -4.815939246327616e-05, -1.1205610462639015e-05, -0.0019693044014275074, -0.00121174321975559, -0.00015293381875380874, -7.092700980138034e-05, -9.417489309271332e-06, -0.0014918637461960316, -0.0011886443244293332, -0.001440678839571774, -0.0002324311062693596, -1.3112935448589269e-05, -0.0065146214328706264, -0.07008227705955505, -0.00013422065239865333, -3.802703940891661e-05, -7.390948667307384e-06, -0.0002683041093405336, -0.0002150304353563115, -0.0007870675181038678, -0.00014256415306590497, -1.6093124941107817e-05, -0.002173325279727578, -0.0011861439561471343, -0.00038354191929101944, -0.00010918975021922961, -1.1086402082582936e-05, -0.000704159727320075, -0.0006459057331085205, -0.01118449680507183, -0.002796194050461054, -0.0001517419150331989, -0.01774987019598484, -0.2521597445011139, -8.725739462533966e-05, -9.095255518332124e-05, -9.417489309271332e-06, -5.328513361746445e-05, -4.9470632802695036e-05, -0.00013147920253686607, -0.00014768941036891192, -6.198863957251888e-06, -4.2199197196168825e-05, -3.755022044060752e-05, -6.90197994117625e-05, -1.4543427823809907e-05, -1.311301275563892e-06, -1.8358061424805783e-05, -4.7444173105759546e-05, -0.6326310634613037, -0.00027783826226368546, -3.0636318115284666e-05, -8.415821503149346e-05, -7.283422019099817e-05, -4.529942543740617e-06, -7.152531907195225e-06, -4.768370445162873e-07, -7.510157047363464e-06, -1.1324817933200393e-05, -8.702239938429557e-06, -7.986990567587782e-06, -1.1920922133867862e-06, -5.364403477869928e-06, -9.059865078597795e-06, -4.6491513785440475e-06, -7.867782187531702e-06, -8.344646857949556e-07, -1.2040065485052764e-05, -1.0132738680113107e-05, -0.0005720409681089222, -0.0005055579822510481, -5.364403477869928e-06, -6.711257447022945e-05, -0.00014888131408952177, -6.794906312279636e-06, -1.2397689715726301e-05, -1.7881377516459906e-06, -7.390948667307384e-06, -1.3947389561508317e-05, -2.610649426060263e-05]",13.749305725097656,True,1.0,-1.021647253925039,-0.011351636154722655,90.0,-1.0199934182828656,-0.01672120357840763,61.0,0.007413942831057376,0,25,37,25,0.6756756756756757,-1.4247639405114911,-1.1363670036362024,False,59,0.6555555555555556,0.0,1.0,0.0,0.8823309876356673
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_type.c,71,54,98,case V_ASN1_NEG_ENUMERATED:,case V_ASN1_INTEGER:,"    case V_ASN1_INTEGER:
    case V_ASN1_ENUMER",0.208373874425888,"[[262, 1142, 647, 1566, 18966, 16, 25757, 510, 262, 1142, 647, 1566, 18966, 16, 31894, 640]]","[-0.06918007880449295, -0.004055490717291832, -0.0007599088130518794, -6.103329360485077e-05, -2.264974000354414e-06, -1.9073468138230965e-06, -0.7303773760795593, -0.027378341183066368, -0.10074134171009064, -0.0005342725198715925, -0.00014232576359063387, -5.245195097813848e-06, -7.152555099310121e-07, -1.0728830375228426e-06, -0.14701931178569794, -5.245195097813848e-06]",7.426389217376709,False,1.0,-1.0802659315198753,-0.0675166207199922,16.0,-0.932557742921972,-0.10361752699133023,9.0,0.050280343043305045,1,5,9,5,0.5555555555555556,-2.0109906159343374,-1.0306983456526493,True,10,0.625,11.0,0.7659574468085106,1.0,1.962904779433789
~/anvil/data/cve-targets/sqlite3_repo_ext_misc_zipfile.c,1493,1401,1575,zPath = (const char*)sqlite3_value_text(apVal[2]);,zPath = (const char*)sqlite3_value_text(apVal[1]);,      zPath = (const char*)sqlite3_value_text(apVal[1]);,0.0746766924858093,"[[414, 1147, 1820, 284, 320, 1024, 1161, 3764, 37042, 18, 3142, 4326, 34420, 2208, 58, 16, 14979, 151643]]","[-0.0013142528478056192, -0.1372271180152893, -0.00018952481332235038, -0.00026782741770148277, -0.030119363218545914, -0.011696922592818737, -0.00033301531220786273, -0.014920073561370373, -0.0017107388703152537, -0.00018535325943958014, -0.00010108436981681734, -0.0025090661365538836, -0.00027378625236451626, -3.6954811548639555e-06, -8.34430247778073e-05, -0.47591036558151245, -0.023633217439055443, -0.028661292046308517]",10.20486068725586,False,0.0,-0.7291401402403608,-0.04050778556890893,18.0,-0.7004788481940523,-0.041204638129061895,17.0,0.01284090626415992,1,26,26,26,1.0,-1.8123370541904928,-1.040004675440777,True,16,0.8888888888888888,1.0,0.98,1.0,2.166273455545001
~/anvil/data/cve-targets/sqlite3_repo_src_resolve.c,875,717,1141,pNC->nNcErr++;,pNC->nNcErr++;,              pNC->nNcErr++;,0.0864327549934387,"[[1060, 281, 9949, 405, 77, 45, 66, 7747, 19581, 151643]]","[-0.05245289206504822, -0.3781611919403076, -0.039250247180461884, -1.2755313036905136e-05, -0.00610368512570858, -0.002246358199045062, -9.536738616588991e-07, -1.311301275563892e-06, -0.2526782155036926, -0.06547590345144272]",10.373089790344238,True,0.0,-0.7963835137538808,-0.07963835137538808,10.0,-0.7309076103024381,-0.0812119567002709,9.0,0.016869768836930976,0,9,9,9,1.0,-1.0642860793569624,-1.0443878625693277,False,8,0.8,0.0,1.0,0.0,0.9616699493258731
~/anvil/data/cve-targets/lua_repo_ldebug.c,784,747,794,L->oldpc = pc;,L->oldpc = pc;  /* 'pc,    L->oldpc = pc;  /* 'pc,0.0093287015333771,"[[262, 444, 405, 813, 3992, 284, 13312, 26, 220, 1391, 364, 3992]]","[-0.06412285566329956, -0.013768225908279419, -2.145764938177308e-06, -8.391981828026474e-05, -0.00019751029321923852, -0.00031454383861273527, -0.026980532333254814, -0.019858354702591896, -0.4204779863357544, -0.0011756658786907792, -0.5888899564743042, -0.0009785869624465704]",10.116146087646484,False,0.0,-1.136850283973672,-0.09473752366447268,12.0,-1.136850283973672,-0.09473752366447268,12.0,0.035109735833825165,1,10,15,15,0.6666666666666666,-0.09846891888810723,-1.0377006414440533,True,7,0.5833333333333334,8.0,0.7777777777777778,6.0,1.9863504169344868
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_pixarlog.c,1152,1136,1165,*/,* This,	 * This,4.5429792404174805,"[[197, 353, 1096]]","[-0.5082929134368896, -0.6693965196609497, -1.7859947681427002]",6.309720993041992,False,0.0,-2.9636842012405396,-0.9878947337468466,3.0,-2.9636842012405396,-0.9878947337468466,3.0,0.3228075611077309,1,3,3,3,1.0,-4.5986470878198284,-1.0598774450857005,True,1,0.3333333333333333,5.0,0.25,3.0,2.15970655023627
~/anvil/data/cve-targets/poppler_repo_fofi_FoFiTrueType.cc,1313,1022,1326,} else if (needVerticalMetrics && i == t42VmtxTable) {,} else if (needVerticalMetrics && i == t42VmtxTable) {,                } else if (needVerticalMetrics && i == t42VmtxTable) {,0.0063234893605113,"[[394, 335, 770, 421, 320, 17046, 18612, 27328, 1009, 600, 621, 259, 19, 17, 53, 90310, 2556, 8, 314, 151643]]","[-0.0002557904226705432, -0.0004614718782249838, -0.0001110968878492713, -0.004701749421656132, -0.0003505330823827535, -0.0016383809270337224, -5.4238757002167404e-05, -7.152531907195225e-06, -8.21318244561553e-05, -0.00025900822947733104, -6.508615479106084e-05, -2.8490614567999728e-05, -3.4570634852570947e-06, -8.344646857949556e-07, -6.19869097135961e-05, -0.0009458358981646597, -1.4185804502631072e-05, -0.0009660820942372084, -0.018177354708313942, -0.6376293897628784]",14.184200286865234,True,0.0,-0.6658142574380008,-0.03329071287190004,20.0,-0.028184867675122405,-0.0014834140881643371,19.0,1.661708333342516e-05,1,15,15,15,1.0,-4.262794462425764,-1.1487894074668867,False,18,0.9,0.0,1.0,0.0,0.7327955312525228
~/anvil/data/cve-targets/lua_repo_lstate.h,162,7,312,} transferinfo;,} transferinfo;,    } transferinfo;,0.0198343135416507,"[[262, 335, 8317, 2733, 26, 151643]]","[-0.04507240280508995, -0.00020966715237591416, -0.07806447893381119, -0.0005295066512189806, -0.004655712284147739, -0.16229744255542755]",9.528471946716309,True,0.0,-0.2908292103820713,-0.04847153506367855,6.0,-0.12853176782664377,-0.025706353565328754,5.0,0.0009687002584369027,0,5,5,5,1.0,-0.7715724243520122,-1.0225663432926935,False,4,0.6666666666666666,0.0,1.0,0.0,0.9725173328969008
~/anvil/data/cve-targets/openssl_repo_ssl_statem_statem_dtls.c,385,375,412,if ((frag_off + frag_len) > msg_len) {,if ((frag_off + frag_len) > msg_len) {,"    if ((frag_off + frag_len) > msg_len) {
        /* reassembly overflow? frag",0.2762436270713806,"[[262, 421, 1781, 33198, 13651, 488, 8343, 6043, 8, 861, 3750, 6043, 8, 341, 286, 1391, 312, 14993, 16484, 30, 8343]]","[-0.24059389531612396, -0.13358139991760254, -0.3411644399166107, -0.12445751577615738, -0.023345256224274635, -0.03294598311185837, -5.23315102327615e-05, -2.169585604860913e-05, -0.0062605454586446285, -0.0010342017048969865, -0.0378686860203743, -0.001974658342078328, -0.03731724992394447, -0.5769171118736267, -0.005836942233145237, -1.1433496475219727, -1.1189261674880981, -0.8864940404891968, -1.5190865993499756, -0.6679600477218628, -0.08284810930490494]",5.8201398849487305,True,1.0,-6.9820365250616305,-0.33247792976483953,21.0,-1.5633719131856196,-0.10422479421237464,15.0,0.02546925259358885,1,19,23,19,0.8260869565217391,-2.650459798543619,-1.0729295573406334,False,13,0.6190476190476191,0.0,1.0,0.0,1.0087973434210749
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_tasn_enc.c,20,-135,170,"unsigned char **out,","unsigned char **out, int contlen","                            unsigned char **out, int contlen",0.0606048814952373,"[[999, 3774, 1161, 3070, 411, 11, 526, 683, 2892]]","[-0.0017764277290552855, -0.15748023986816406, -0.0005515484372153878, -0.003592349123209715, -0.10345147550106049, -0.038598645478487015, -0.7920334339141846, -1.0305461883544922, -0.25133204460144043]",8.861285209655762,False,0.0,-2.379362353007309,-0.2643735947785899,9.0,-2.379362353007309,-0.2643735947785899,9.0,0.12894200876738382,0,10,12,12,0.8333333333333334,-0.22923954090798385,-1.005651732939798,True,5,0.5555555555555556,12.0,0.7692307692307692,2.0,2.079392938550779
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,364,353,388,uint8_t *tmp;,uint8_t *tmp;,	uint8_t *tmp;,0.2358859330415725,"[[8254, 23, 528, 353, 5173, 26, 151643]]","[-0.4446607232093811, -0.0018933956744149327, -0.002524643437936902, -0.39601635932922363, -0.016927171498537064, -0.5529828071594238, -0.1801978200674057]",1.85486114025116,True,0.0,-1.5952029203763232,-0.2278861314823319,7.0,-1.4150051003089175,-0.23583418338481957,6.0,0.05448866937088006,1,7,7,7,1.0,-1.0002194323825757,-1.184741704469075,False,6,0.8571428571428571,0.0,1.0,0.0,0.557447145223941
~/anvil/data/cve-targets/lua_repo_ldebug.c,113,103,121,if (isLua(L->ci)),if (isLua(L->ci)),  if (isLua(L->ci)),0.1494299173355102,"[[220, 421, 320, 285, 58020, 4957, 405, 5855, 593, 151643]]","[-0.008043989539146423, -0.3488686978816986, -0.00525154173374176, -0.5385006666183472, -0.12488972395658493, -0.0029043657705187798, -0.0004898302140645683, -0.0005944392178207636, -0.30257412791252136, -0.2675459086894989]",7.187673091888428,True,0.0,-1.5996632915339433,-0.15996632915339432,10.0,-1.3321173828444444,-0.1480130425382716,9.0,0.03575238317550707,1,17,17,17,1.0,-1.0095726347688059,-1.0368678447186048,False,8,0.8,0.0,1.0,0.0,1.0779498087116355
~/anvil/data/cve-targets/lua_repo_ldebug.c,94,88,97,for (; ci != NULL; ci = ci->previous),StkId h = L->top.p;,"    StkId h = L->top.p;
    for (; h < L->stack",0.3089999854564667,"[[262, 794, 74, 764, 305, 284, 444, 405, 3481, 556, 280, 262, 369, 30375, 305, 366, 444, 405, 7693]]","[-0.7219881415367126, -0.734215497970581, -9.775113539944869e-06, -0.0020017840433865786, -0.9761203527450562, -0.05069032311439514, -0.7215427160263062, -0.008810692466795444, -0.2346985787153244, -0.37499600648880005, -0.5411028861999512, -0.007448757067322731, -0.7412680387496948, -0.19833961129188538, -0.07102875411510468, -0.35761505365371704, -0.3215794861316681, -6.8662193370983e-05, -0.1240905225276947]",5.399478435516357,False,1.0,-6.187615640151307,-0.32566398106059513,19.0,-4.3736255114881715,-0.36446879262401427,12.0,0.11924404067294148,0,21,23,14,0.9130434782608695,-0.847809172444651,-1.0842726001265974,True,12,0.631578947368421,30.0,0.2857142857142857,20.0,2.0021290026147684
