file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/lua_repo_ldebug.c,237,210,238,"luaO_chunkid(ar->short_src, ar->source, ar->srclen);","luaO_chunkid(ar->short_src, ar->source, ar->srclen, LUA_IDSIZE);","  luaO_chunkid(ar->short_src, ar->source, ar->srclen, LUA_IDSIZE);",0.1224750876426696,"[[220, 20357, 46, 30539, 307, 37544, 405, 8676, 16274, 11, 796, 405, 2427, 11, 796, 405, 15094, 564, 268, 11, 70505, 3450, 20494, 1215, 151643]]","[-0.31926652789115906, -0.019996946677565575, -0.011921115219593048, -0.004198071546852589, -6.9141146923357155e-06, -0.0035761946346610785, -0.0023274733684957027, -0.004746598191559315, -0.0010315817780792713, -0.002206868724897504, -0.4347168207168579, -0.00012194366718176752, -0.0018581758486106992, -0.0025909922551363707, -0.04025508463382721, -0.00024232311989180744, -0.0007798014557920396, -0.00035637227119877934, -2.3841574147809297e-05, -0.3821459710597992, -0.45519953966140747, -0.001776070799678564, -9.536697689327411e-06, -0.18436454236507416, -0.0594819150865078]",2.965278148651123,False,0.0,-1.9332012233603564,-0.07732804893441425,25.0,-1.8737193082738486,-0.07807163784474369,24.0,0.02225411794512087,0,22,24,24,0.9166666666666666,-1.5687526357039971,-1.1339971588776092,True,19,0.76,12.0,0.896551724137931,2.0,1.7365332023249027
~/anvil/data/cve-targets/libsndfile_repo_src_wavlike.c,712,679,743,if ((psf->cart_16k = cart_var_alloc ()) == NULL),"psf->cart_16k = calloc (1, sizeof (SF_CART_INFO_16K)) ;","	psf->cart_16k = calloc (1, sizeof (SF_CART_INFO_16K)) ;
	if (ps",0.7927038073539734,"[[35009, 69, 405, 11452, 62, 16, 21, 74, 284, 46013, 320, 16, 11, 3935, 320, 28667, 65172, 9068, 62, 16, 21, 42, 593, 4386, 743, 320, 1690]]","[-0.7165584564208984, -1.883488948806189e-05, -0.008647849783301353, -0.0008996253600344062, -0.0006418551784008741, -0.0003321811091154814, -1.0013530300057027e-05, -0.00010251473577227443, -0.0023500702809542418, -0.5875095129013062, -0.001821407931856811, -0.13450206816196442, -0.0009416675311513245, -0.01576460897922516, -0.0065163979306817055, -0.0009162995265796781, -0.0002703301142901182, -7.295342220459133e-05, -0.0007555014453828335, -8.761498611420393e-05, -4.2437604861333966e-05, -8.594620157964528e-05, -0.021385319530963898, -0.014671179465949535, -0.015975572168827057, -0.16267207264900208, -0.0038291718810796738]",6.643922805786133,False,1.0,-1.6973814637212854,-0.06286598013782539,27.0,-1.5149046470223766,-0.06312102695926569,24.0,0.03258928503725138,0,26,25,22,1.04,-12.558474497975677,-1.0343596953888283,True,18,0.6666666666666666,37.0,0.5436893203883495,23.0,2.234306126114318
~/anvil/data/cve-targets/poppler_repo_poppler_XRef.cc,1483,1472,1489,gen = -1;,gen = 0;,        gen = 0;,0.860149085521698,"[[286, 4081, 284, 220, 15, 26, 151643]]","[-0.0009096298599615693, -0.2813364565372467, -0.06776018440723419, -0.024659210816025734, -0.01837797835469246, -0.02060110867023468, -0.02263355813920498]",10.42725658416748,False,0.0,-0.4362781267846003,-0.06232544668351433,7.0,-0.41364456864539534,-0.06894076144089922,6.0,0.009432622118488386,0,7,7,7,1.0,-12.476640343740288,-1.0626871643489875,True,5,0.7142857142857143,2.0,0.8235294117647058,1.0,1.9192462871041487
~/anvil/data/cve-targets/libxml2_repo_valid.c,1205,1186,1278,case XML_ELEMENT_CONTENT_ELEMENT: {,case XML_ELEMENT_CONTENT_ELEMENT: {,        case XML_ELEMENT_CONTENT_ELEMENT: {,0.3397710621356964,"[[286, 1142, 11874, 27156, 25560, 27156, 25, 314, 151643]]","[-0.17165318131446838, -0.007478929590433836, -0.00033825874561443925, -1.9073468138230965e-06, -5.125986263010418e-06, -0.0018931577214971185, -0.3451627790927887, -0.10963490605354309, -0.021721089258790016]",9.039063453674316,True,0.0,-0.6578893351102124,-0.07309881501224583,9.0,-0.6361682458514224,-0.0795210307314278,8.0,0.013761606200745572,1,6,6,6,1.0,-4.272719543629032,-1.0264394128773269,False,7,0.7777777777777778,0.0,1.0,0.0,0.985213241037154
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,4,-151,154,*,*, *,0.0502419434487819,[[353]],[-0.05024194344878197],15.23611068725586,True,0.0,-0.05024194344878197,-0.05024194344878197,1.0,-0.05024194344878197,-0.05024194344878197,1.0,0.0,0,2,2,2,1.0,-0.9999999999999987,-1.198441680814146,False,1,1.0,0.0,1.0,0.0,0.2579377044532746
~/anvil/data/cve-targets/openssl_repo_crypto_x509_v3_addr.c,77,68,78,: 0);,: 0);,            : 0);,0.0354615226387977,"[[310, 549, 220, 15, 1215, 151643]]","[-0.016827890649437904, -0.0018041539005935192, -0.279325008392334, -0.012843389995396137, -0.10284771770238876, -0.04178668558597565]",5.792534828186035,True,0.0,-0.45543484622612596,-0.07590580770435433,6.0,-0.4136481606401503,-0.08272963212803006,5.0,0.010966107746270418,1,6,6,6,1.0,-0.42864354314930886,-1.0566117041995158,False,4,0.6666666666666666,0.0,1.0,0.0,0.8366743988972929
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_read.c,89,46,147,uint8_t* new_rawdata;,uint8_t* new_rawdata;,                uint8_t* new_rawdata;,0.0684384852647781,"[[394, 2622, 23, 528, 9, 501, 16067, 691, 26, 151643]]","[-0.025132695212960243, -0.07234510034322739, -0.000497336674015969, -0.0019557413179427385, -0.18163113296031952, -0.006672127638012171, -2.2411095415009186e-05, -3.2066785934148356e-05, -0.31010353565216064, -0.02188659831881523]",7.132118225097656,True,0.0,-0.6202787459988031,-0.06202787459988031,10.0,-0.5983921476799878,-0.06648801640888753,9.0,0.010586913483165197,0,7,7,7,1.0,-1.0293356451468725,-1.0218121800080526,False,8,0.8,0.0,1.0,0.0,0.9830622766219304
~/anvil/data/cve-targets/poppler_repo_fofi_FoFiType1C.cc,769,741,1040,if (charset[i] >= nCIDs) {,if (charset[i] >= nCIDs) {,            if (charset[i] >= nCIDs) {,0.0388834625482559,"[[310, 421, 320, 25327, 989, 60, 2604, 308, 34, 30466, 8, 314, 151643]]","[-0.0002696150622796267, -0.004669357556849718, -0.007757773622870445, -0.05074947327375412, -0.004845543298870325, -0.0006771179032512009, -0.0689118355512619, -0.24463693797588348, -0.003108076984062791, -4.6491513785440475e-06, -0.003491498064249754, -0.005540609825402498, -0.11640487611293793]",12.817534446716309,True,0.0,-0.5110673643830523,-0.03931287418331172,13.0,-0.3946624882701144,-0.0328885406891762,12.0,0.004529187811446629,0,18,18,18,1.0,-1.1822799593249407,-1.1281258404636283,False,11,0.8461538461538461,0.0,1.0,0.0,0.7036841202893456
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1560,1516,1562,return 0;,return 0;,	return 0;,0.2263021618127823,"[[853, 220, 15, 26, 151643]]","[-0.3220522105693817, -0.163718581199646, -0.005524842534214258, -0.31585201621055603, -0.1518745720386505]",4.757638931274414,True,0.0,-0.9590222225524485,-0.1918044445104897,5.0,-0.807147650513798,-0.2017869126284495,4.0,0.016860646939866407,0,5,5,5,1.0,-1.1214907788865016,-1.084305489653376,False,4,0.8,0.0,1.0,0.0,0.7426337265702441
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,437,429,475,unsigned char* cp = (unsigned char*) cp0;,if (cc > stride) {,"
	if (cc > stride) {
		cc -= stride;
		/*
		 *",0.691288411617279,"[[198, 743, 320, 638, 861, 19228, 8, 341, 197, 63517, 5982, 19228, 280, 197, 197, 3284, 298, 353]]","[-1.1140797138214111, -0.9129367470741272, -0.1278393417596817, -0.19953365623950958, -0.22008368372917175, -0.007816797122359276, -0.17402037978172302, -0.037865012884140015, -0.007057736162096262, -0.241286039352417, -0.007330899126827717, -0.001348539488390088, -0.021006714552640915, -0.015755338594317436, -0.7326303124427795, -0.045807257294654846, -0.0029981445986777544, -0.00019703354337252676]",0.8626735806465149,False,4.0,-3.8695933475682978,-0.21497740819823877,18.0,-2.80123306857422,-0.31124811873046887,9.0,0.1487966401157907,1,21,19,13,1.105263157894737,-2.2210203693340653,-1.195200333110877,True,12,0.6666666666666666,32.0,0.3728813559322034,20.0,1.5592375915406405
~/anvil/data/cve-targets/sqlite3_repo_src_where.c,2442,2336,2707,"** However, the nIn multiplier should only be applied once, not once","** However, nIn is set to the log2 number of RHS entries only once","        ** However, nIn is set to the log2 number of RHS entries only once",0.6075891852378845,"[[286, 3070, 4354, 11, 308, 641, 374, 738, 311, 279, 1487, 17, 1372, 315, 73832, 10695, 1172, 3055, 151643]]","[-0.00015245705435518175, -0.0012907992349937558, -0.6905734539031982, -0.846017599105835, -1.5608577728271484, -0.0007605044520460069, -0.07215213775634766, -0.10448663681745529, -0.06000398099422455, -0.0020273623522371054, -0.6295031309127808, -0.027608785778284073, -0.5578147172927856, -0.001474127871915698, -0.8007552623748779, -0.006470207124948502, -0.5476649403572083, -0.0017715488793328404, -0.08948833495378494]",14.52170181274414,False,0.0,-6.00087376004376,-0.3158354610549347,19.0,-5.911385425089975,-0.3284103013938875,18.0,0.18648175460702096,0,18,19,19,0.9473684210526315,-1.8500917378628647,-1.1772272575830183,True,15,0.7894736842105263,40.0,0.5522388059701493,13.0,1.5833865336853405
~/anvil/data/cve-targets/libxml2_repo_valid.c,501,437,514,case XML_ENTITY_DECL:,case XML_ENTITY_DECL:,	case XML_ENTITY_DECL:,0.0136780543252825,"[[2722, 11874, 46599, 22732, 25, 151643]]","[-0.003965610638260841, -4.255681051290594e-05, -0.003431505523622036, -3.4570634852570947e-06, -0.06647827476263046, -0.005581271834671497]",8.386284828186035,True,0.0,-0.079502676633183,-0.0132504461055305,6.0,-0.0739214047985115,-0.0147842809597023,5.0,0.0006707978637730111,0,5,5,5,1.0,-0.9251754862184333,-1.0098244128585971,False,5,0.8333333333333334,0.0,1.0,0.0,0.9993017251720552
~/anvil/data/cve-targets/lua_repo_ldebug.c,114,103,121,L->oldpc = L->ci->u.l.savedpc;,L->oldpc = L->ci->u.l.savedpc;,"    L->oldpc = L->ci->u.l.savedpc;
  L->hookfunc = func",0.1510457843542099,"[[262, 444, 405, 813, 3992, 284, 444, 405, 5855, 405, 84, 918, 81346, 3992, 280, 220, 444, 405, 20873, 2830, 284, 2915]]","[-0.003135290928184986, -0.5754140615463257, -0.0004798214649781585, -0.06503979861736298, -0.0069036055356264114, -0.0012142435880377889, -0.03755643591284752, -0.0009639384225010872, -0.015146597288548946, -0.0008353081648238003, -0.02504061907529831, -0.0002450642641633749, -0.009112082421779633, -2.729855441430118e-05, -0.2946263253688812, -0.009945009835064411, -0.03615827485918999, -0.0005757343024015427, -0.09928853064775467, -1.0460846424102783, -0.00036590558011084795, -0.01184218842536211]",8.52517318725586,True,1.0,-2.240000777213936,-0.101818217146088,22.0,-1.0456855009888386,-0.06535534381180241,16.0,0.022269050444084258,1,22,31,22,0.7096774193548387,-2.311146656793087,-1.0133368286417925,False,14,0.6363636363636364,0.0,1.0,0.0,1.1949132785522356
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,905,632,1125,if (manifest_len < 10 + tmp_len),"PHAR_GET_32(buffer, tmp_len);","	PHAR_GET_32(buffer, tmp_len);",0.810286283493042,"[[10025, 39, 934, 12702, 62, 18, 17, 12584, 11, 4174, 6043, 1215, 151643]]","[-0.18577072024345398, -0.00017271934484597296, -1.0847986231965479e-05, -0.0009070096421055496, -0.0013547299895435572, -0.003296776209026575, -8.34461570775602e-06, -0.0023682662285864353, -0.00023469554434996098, -0.018848128616809845, -9.536738616588991e-07, -0.3239501416683197, -0.018925100564956665]",4.830034255981445,False,0.0,-0.5558484343277996,-0.0427575718713692,13.0,-0.536923333762843,-0.04474361114690358,12.0,0.009650419863149745,1,15,11,11,1.3636363636363635,-18.109541512701902,-1.0823447982995553,True,12,0.9230769230769231,23.0,0.39344262295081966,12.0,1.9303176599007725
~/anvil/data/cve-targets/openssl_repo_crypto_pkcs7_pk7_doit.c,793,784,824,X509 *x509;,X509 *x509 = NULL;,    X509 *x509 = NULL;,0.1269902884960174,"[[262, 1599, 20, 15, 24, 353, 87, 20, 15, 24, 284, 1770, 26, 151643]]","[-0.007842937484383583, -0.006005457136780024, -8.344646857949556e-07, -4.6491513785440475e-06, 0.0, -0.001719426247291267, -0.0034824698232114315, -3.45700973412022e-05, -8.344646857949556e-07, -8.344646857949556e-07, -0.6159987449645996, -0.0010239601833745837, -0.3288680613040924, -0.020923832431435585]",9.657812118530272,False,0.0,-0.9859066122179456,-0.0704219008727104,14.0,-0.96498277978651,-0.08041523164887583,12.0,0.03200709466711586,1,7,11,11,0.6363636363636364,-1.5791820267397398,-1.0424405527704252,True,10,0.7142857142857143,7.0,0.7586206896551724,4.0,1.9119367403825296
~/anvil/data/cve-targets/lua_repo_lstate.h,162,7,312,} transferinfo;,} transferinfo;,    } transferinfo;,0.0108508523553609,"[[262, 335, 8317, 2733, 26, 151643]]","[-0.016720745712518692, -0.000554288737475872, -0.013554796576499939, -0.000860320869833231, -0.023578030988574028, -0.05896957963705063]",11.60486125946045,True,0.0,-0.11423776252195239,-0.019039627086992066,6.0,-0.05526818288490176,-0.011053636576980353,5.0,8.187447456698748e-05,0,5,5,5,1.0,-0.9816545242638283,-1.0944378778182358,False,4,0.6666666666666666,0.0,1.0,0.0,0.6798251619096144
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_pixarlog.c,877,866,919,: LogK1*log(v*LogK2) + 0.5 ),: (v>(float)254.) ? 2047			\,"		  : (v>(float)254.) ? 2047			\
		  : (int32_t",2.4827985763549805,"[[7847, 549, 320, 85, 2235, 3649, 8, 17, 20, 19, 6138, 937, 220, 17, 15, 19, 22, 298, 197, 5661, 7847, 549, 320, 396, 18, 17, 528]]","[-0.08622715622186661, -0.0011448265286162496, -0.23475882411003113, -0.7357165813446045, -1.663604974746704, -0.0039930385537445545, -0.029286060482263565, -0.4261746108531952, -0.9538506269454956, -1.4531651735305786, -0.23966246843338013, -0.00900245364755392, -0.13444256782531738, -0.1187100037932396, -0.2621631920337677, -0.13981956243515015, -0.40319374203681946, -0.2226577252149582, -9.846202738117427e-05, -0.046569567173719406, -0.06280089169740677, -0.0005981324939057231, -0.2664133608341217, -0.6130439639091492, -0.24048620462417603, -3.504691630951129e-05, -7.426462980220094e-05]",4.03819465637207,False,1.0,-8.347693483043258,-0.30917383270530585,27.0,-7.227042509635794,-0.3441448814112283,21.0,0.21354746246339742,0,18,19,16,0.9473684210526315,-7.214399255841947,-1.103984366759228,True,17,0.6296296296296297,23.0,0.3571428571428571,17.0,2.0736755216810847
~/anvil/data/cve-targets/lua_repo_ldebug.c,776,747,794,const Proto *p = ci_func(ci)->p;,Proto *p = ci_func(ci)->p;,    Proto *p = ci_func(ci)->p;,0.6136021018028259,"[[262, 57677, 353, 79, 284, 11825, 9596, 77434, 3997, 79, 26, 151643]]","[-0.0011988840997219086, -0.005807787179946899, -1.680836794548668e-05, -5.507317473529838e-05, -0.0005757343024015427, -0.08178776502609253, -0.0029318227898329496, -0.002524524461477995, -0.00017081231635529548, -0.021697642281651497, -0.06352127343416214, -0.0984344482421875]",8.917534828186035,False,0.0,-0.27872257567651104,-0.02322688130637592,12.0,-0.18028812743432354,-0.016389829766756684,11.0,0.0007536897396070388,1,20,18,18,1.1111111111111112,-37.43797895005527,-1.0233256012133574,True,11,0.9166666666666666,6.0,0.896551724137931,2.0,2.1873023872164943
~/anvil/data/cve-targets/sqlite3_repo_ext_misc_zipfile.c,1493,1401,1575,zPath = (const char*)sqlite3_value_text(apVal[2]);,zPath = (const char*)sqlite3_value_text(apVal[1]);,      zPath = (const char*)sqlite3_value_text(apVal[1]);,0.2976976037025451,"[[414, 1147, 1820, 284, 320, 1024, 1161, 3764, 37042, 18, 3142, 4326, 34420, 2208, 58, 16, 14979, 151643]]","[-0.002733425237238407, -0.47488993406295776, -0.0006781900301575661, -0.0006711614551022649, -0.005203750915825367, -0.01133007276803255, -0.0004998388467356563, -0.011535491794347763, -0.000589792791288346, -1.1444026313256472e-05, -0.0007204797584563494, -0.00032884435495361686, -0.00012706902634818107, -2.7418097943154862e-06, -0.0005220004240982234, -0.025878164917230606, -0.04906187951564789, -0.02457069791853428]",9.93906307220459,False,0.0,-0.6093549796530624,-0.033853054425170136,18.0,-0.5847842817345281,-0.03439907539614871,17.0,0.012281151245147745,1,26,26,26,1.0,-8.654232716262921,-1.049796066773449,True,16,0.8888888888888888,1.0,0.98,1.0,2.1195849246809733
~/anvil/data/cve-targets/libpng_repo_pngrutil.c,823,760,919,max_palette_length = PNG_MAX_PALETTE_LENGTH;,max_palette_length = PNG_MAX_PALETTE_LENGTH;,"      max_palette_length = PNG_MAX_PALETTE_LENGTH;
   if (num >",0.1908093243837356,"[[414, 1932, 66252, 5118, 284, 41639, 6806, 26191, 85448, 15023, 280, 256, 421, 320, 2413, 861]]","[-0.018033239990472794, -0.0026190525386482477, -2.145764938177308e-06, -6.556489552167477e-06, -0.001627312507480383, -0.5097187161445618, -3.158996332786046e-05, -1.6569954823353328e-05, -5.960462772236497e-07, -1.6212332411669195e-05, -0.31346216797828674, -0.04271130636334419, -0.08636275678873062, -0.0350254662334919, -0.09209407866001129, -0.005186791997402906]",8.0390625,True,1.0,-1.1069145597537613,-0.06918215998461008,16.0,-0.8882454660741246,-0.07402045550617704,12.0,0.024540194078574624,1,7,11,7,0.6363636363636364,-2.5777918155044652,-1.0010965096077982,False,10,0.625,0.0,1.0,0.0,1.0751663877799087
~/anvil/data/cve-targets/poppler_repo_poppler_SplashOutputDev.cc,2214,2203,2320,if (t3GlyphStack->haveDx) {,if (t3GlyphStack->haveDx) {,    if (t3GlyphStack->haveDx) {,0.1217469647526741,"[[262, 421, 320, 83, 18, 82039, 4336, 405, 19016, 35, 87, 8, 314, 151643]]","[-0.002321407664567232, -0.003720506327226758, -0.13209418952465057, -0.14590293169021606, -3.838465272565372e-05, -0.004991451278328896, -0.0016424274072051048, -0.5112093687057495, -0.3619207441806793, -0.014991946518421173, -0.06749624758958817, -0.10804645717144012, -0.020860791206359863, -0.0271570086479187]",9.711112022399902,True,0.0,-1.4023938625650771,-0.1001709901832198,14.0,-1.3752368539171584,-0.10578745030131988,13.0,0.023270149223888294,1,13,13,13,1.0,-1.1508639673788896,-1.0438305281655094,False,12,0.8571428571428571,0.0,1.0,0.0,0.9742772667137753
