file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/libsndfile_repo_src_alaw.c,338,332,352,"int			bufferlen, readcount ;","int		bufferlen, readcount ;","	int		bufferlen, readcount ;",0.1650390625,"[[2084, 197, 31122, 2892, 11, 1349, 1830, 2587, 151643]]","[-0.20693586766719818, -0.6699573993682861, -0.6646490097045898, -0.00012838016846217215, -0.10706649720668793, -0.020361334085464478, -6.83045873302035e-05, -0.16621091961860657, -0.03909091278910637]",2.570138454437256,False,0.0,-1.8744686251957319,-0.20827429168841466,9.0,-1.8353777124066255,-0.2294222140508282,8.0,0.06898139596177624,0,7,7,7,1.0,-0.7193682755735058,-1.1107732883124053,True,8,0.8888888888888888,1.0,0.9818181818181818,0.0,1.7789316333524403
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,3862,3808,3891,},},    },0.5625,"[[262, 335, 151643]]","[-0.011064484715461731, -0.612646758556366, -0.17407506704330444]",8.090971946716309,True,0.0,-0.7977863103151321,-0.26592877010504407,3.0,-0.6237112432718277,-0.31185562163591385,2.0,0.09047530804989817,0,2,2,2,1.0,-1.8037192885902478,-1.0335137541761532,False,1,0.3333333333333333,0.0,1.0,0.0,0.9851295991979987
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_luv.c,863,851,880,while (upper - lower > 1) {,while (lower + 1 < upper) {		/* invariant:,	while (lower + 1 < upper) {		/* invariant:,0.234375,"[[5217, 320, 14772, 488, 220, 16, 366, 8416, 8, 314, 197, 197, 1057, 57620, 25]]","[-0.4524635076522827, -0.06775038689374924, -0.6752855181694031, -0.8678048253059387, -0.0038047083653509617, -0.008056405931711197, -0.20559313893318176, -0.0005771639989688993, -0.007315751630812883, -0.11102370172739029, -0.8038566708564758, -0.29382771253585815, -0.0022845377679914236, -2.638700485229492, -0.0675625428557396]",6.230728626251221,False,0.0,-6.205907057854347,-0.4137271371902898,15.0,-6.205907057854347,-0.4137271371902898,15.0,0.4403610267185807,0,16,17,17,0.9411764705882353,-0.5664965600073787,-1.013633778366395,True,10,0.6666666666666666,27.0,0.5217391304347826,14.0,2.1540258013575344
~/anvil/data/cve-targets/poppler_repo_poppler_Stream.cc,520,507,538,if (nBits <= 0 || nVals > INT_MAX / nBits - 7 || width > INT_MAX / nComps) {,if (width > INT_MAX / nComps) {,    if (width > INT_MAX / nComps) {,0.8671875,"[[262, 421, 320, 3098, 861, 9221, 6806, 608, 308, 1092, 1690, 8, 314, 151664]]","[-0.017507418990135193, -0.03412838652729988, -0.03700689598917961, -0.6567258834838867, -0.38775840401649475, -0.013940699398517609, -8.248942322097719e-05, -0.0042246622033417225, -0.16700421273708344, -0.03416847810149193, -1.3708974620385561e-05, -0.20495274662971497, -0.11447744071483612, -0.04412589594721794]",9.129168510437012,False,0.0,-1.7161173231370412,-0.12257980879550294,14.0,-1.6719914271898233,-0.12861472516844794,13.0,0.03490956288329066,1,34,16,16,2.125,-6.74252111384786,-1.0606896634879268,True,30,2.142857142857143,45.0,0.5794392523364487,18.0,2.316018418481695
~/anvil/data/cve-targets/openssl_repo_ssl_record_rec_layer_s3.c,1302,1129,1598,if (!peek) {,if (!peek) {,            if (!peek) {,0.306640625,"[[310, 421, 1505, 29107, 8, 314, 151643]]","[-0.02458186447620392, -0.20144334435462952, -0.5130308866500854, -0.4034261405467987, -0.09043252468109131, -0.3213264048099518, -0.25698888301849365]",6.422916889190674,True,0.0,-1.8112300485372543,-0.25874714979103636,7.0,-1.5542411655187607,-0.2590401942531268,6.0,0.02932579951591029,1,12,12,12,1.0,-1.1837569296306172,-1.0087752467444606,False,5,0.7142857142857143,0.0,1.0,0.0,1.1314674427081115
~/anvil/data/cve-targets/php_repo_ext_phar_util.c,1418,1252,1478,PHP_SHA1_CTX  context;,PHP_SHA1_CTX   context;,			PHP_SHA1_CTX   context;,0.00860595703125,"[[298, 10025, 6610, 38096, 16, 44233, 256, 2266, 26, 151643]]","[-0.002158099552616477, -0.0003510097449179739, -0.0008299481705762446, -8.904537389753386e-05, -0.018366390839219093, -0.00011908298620255664, -0.5871403217315674, -6.3774932641536e-05, -0.025217320770025253, -0.2820957601070404]",10.489583015441896,False,0.0,-0.9164307542087045,-0.09164307542087044,10.0,-0.634334994101664,-0.070481666011296,9.0,0.03344483370903767,1,5,5,5,1.0,-0.12210206594535854,-1.0973845700862306,True,7,0.7,1.0,0.9777777777777777,0.0,1.7714878219816348
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_jbig.c,71,39,108,{,{,	{,0.043212890625,"[[197, 90, 151664]]","[-0.0015116228023543954, -0.04879659041762352, -0.28128984570503235]",8.679861068725586,True,0.0,-0.33159805892501026,-0.11053268630833675,3.0,-0.050308213219977915,-0.025154106609988958,2.0,0.0005589670405942625,0,2,2,2,1.0,-1.7179258756834446,-1.0488419349883418,False,1,0.3333333333333333,0.0,1.0,0.0,0.8737258615608767
~/anvil/data/cve-targets/openssl_repo_crypto_bn_bn_local.h,579,424,729,(c)=h&BN_MASK2; \,(c)=h&BN_MASK2; \,        (c)=h&BN_MASK2; \,0.08251953125,"[[286, 320, 66, 11730, 71, 5, 15594, 11720, 17, 26, 1124, 151643]]","[-0.027978871017694473, -0.0460851825773716, -0.04329745098948479, -0.059073079377412796, -0.012742291204631329, -0.07400640100240707, -0.0007068996201269329, -0.00015877417172305286, -0.00048792376765049994, -0.005963034927845001, -0.5846927165985107, -0.03440415859222412]",7.688194274902344,True,0.0,-0.8895967838470824,-0.0741330653205902,12.0,-0.8551926252548583,-0.07774478411407802,11.0,0.026302309109893108,0,13,13,13,1.0,-1.0614156588166197,-1.0231590680299902,False,9,0.75,0.0,1.0,0.0,1.0736778830230291
~/anvil/data/cve-targets/lua_repo_ldo.c,446,291,596,"** to be executed, if it was a Lua function. Otherwise (a C function)",** where the call frame was created.,** where the call frame was created.,1.0625,"[[334, 1380, 279, 1618, 4034, 572, 3465, 13, 151643]]","[-0.009310754016041756, -1.3694109916687012, -0.15789586305618286, -0.679625928401947, -1.2358440160751343, -0.4836561977863312, -0.9097937345504761, -0.7433329820632935, -1.031905174255371]",7.763195514678955,False,0.0,-6.620775641873479,-0.7356417379859421,9.0,-5.588870467618108,-0.6986088084522635,8.0,0.19990797922117443,0,24,10,10,2.4,-1.5208797643904908,-1.0250793227006827,True,18,2.0,52.0,0.36190476190476195,20.0,2.32524011454201
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_predict.c,261,254,304,unsigned char* cp = (unsigned char*) cp0;,uint8_t* cp = cp0;,	uint8_t* cp = cp0;,0.33203125,"[[8254, 23, 528, 9, 12490, 284, 12490, 15, 26, 151643]]","[-0.5463743209838867, -0.005100097041577101, -0.0052717006765306, -0.20712408423423767, -0.018586402758955956, -0.05365833640098572, -0.0870201513171196, -0.0003426679759286344, -0.17916233837604523, -0.04027191549539566]",3.149479627609253,False,0.0,-1.1429120152606629,-0.11429120152606628,10.0,-1.1026400997652672,-0.12251556664058524,9.0,0.027698327686307356,1,21,10,10,2.1,-2.71011479687357,-1.0948013152887093,True,12,1.2,27.0,0.47457627118644063,12.0,2.003801999654541
~/anvil/data/cve-targets/sqlite3_repo_src_resolve.c,875,717,1141,pNC->nNcErr++;,}else if( pExpr->iTable>0 ){,"            }else if( pExpr->iTable>0 ){
",0.059326171875,"[[310, 335, 1503, 421, 7, 281, 16041, 405, 72, 2556, 29, 15, 10959]]","[-0.954166829586029, -0.10261708498001099, -0.6751079559326172, -0.6282917857170105, -0.0012397230602800846, -0.13708172738552094, -0.0812167227268219, -0.00023016665363684297, -0.007533000782132149, -0.00024875884992070496, -0.3240378201007843, -1.0606695413589478, -0.9223055839538574]",6.163368701934815,False,1.0,-4.89474670108757,-0.37651897700673614,13.0,-4.89474670108757,-0.37651897700673614,13.0,0.15651037179187458,0,9,15,15,0.6,-0.1575648918060739,-1.015342173794883,True,8,0.6153846153846154,25.0,0.1428571428571429,13.0,2.0463086114549416
~/anvil/data/cve-targets/openssl_repo_crypto_mdc2_mdc2dgst.c,96,66,102,"l2c(tin0, p);","l2c(tin0, p);","        l2c(tin0, p);",0.07275390625,"[[286, 326, 17, 66, 1155, 258, 15, 11, 281, 1215, 151664]]","[-0.002974611707031727, -0.0676615908741951, -3.635817120084539e-05, -4.184158387943171e-05, -0.15638995170593262, -0.013351673260331154, -0.05490769445896149, -0.006723045837134123, -0.0002040654799202457, -0.350085973739624, -0.5287256240844727]",8.847395896911621,True,0.0,-1.1811024309026834,-0.10737294826388032,11.0,-0.6523768068182108,-0.06523768068182108,10.0,0.01122837615411391,0,11,11,11,1.0,-1.1152129488606017,-1.0532440863080945,False,9,0.8181818181818182,0.0,1.0,0.0,0.9680295900242369
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,901,632,1125,"PHAR_GET_32(buffer, manifest_flags);",if (buffer + 4 > endbuffer) {,"	if (buffer + 4 > endbuffer) {
		MAPPHAR_FAIL(""",0.7890625,"[[743, 320, 7573, 488, 220, 19, 861, 835, 7573, 8, 341, 197, 9209, 2537, 10842, 934, 11878, 445]]","[-0.5136075615882874, -0.09084006398916245, -0.27704060077667236, -0.12635596096515656, -0.012704744003713131, -0.21822692453861237, -0.025882694870233536, -0.0006692553870379925, -6.48477507638745e-05, -0.02121552638709545, -0.0029472745954990387, -0.000927256653085351, -0.013240508735179901, -0.005618138704448938, -5.602820692729438e-06, -2.145764938177308e-06, -0.004176585003733635, -0.00035982808913104236]",1.3958334922790527,False,1.0,-1.3138855206234439,-0.07299364003463577,18.0,-1.2904827115053195,-0.10754022595877662,12.0,0.022908131451085542,1,11,16,16,0.6875,-7.337370671905332,-1.1438663428548665,True,11,0.6111111111111112,28.0,0.36923076923076925,13.0,1.8185267804233767
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_pixarlog.c,213,160,226,},},	    },0.4296875,"[[2760, 335, 151664]]","[-0.02756495214998722, -0.43019378185272217, -0.5299227237701416]",8.552257537841797,True,0.0,-0.987681457772851,-0.3292271525909503,3.0,-0.4577587340027094,-0.2288793670013547,2.0,0.040527493626948484,0,2,2,2,1.0,-1.8773535842462232,-1.0455013678173166,False,1,0.3333333333333333,0.0,1.0,0.0,0.9347539222913248
~/anvil/data/cve-targets/openssl_repo_ssl_statem_statem.c,581,479,620,if (SSL_IS_DTLS(s)) {,if (SSL_IS_DTLS(s)) {,                if (SSL_IS_DTLS(s)) {,0.0810546875,"[[394, 421, 320, 22594, 12766, 1557, 45439, 1141, 593, 314, 151664]]","[-0.022344959899783134, -0.45495009422302246, -0.019613608717918396, -0.09381897002458572, -0.0008580578723922372, -0.00035601475974544883, -4.768360213347478e-06, -0.0005497612874023616, -0.012025948613882065, -0.08915428817272186, -0.10820651799440384]",10.636980056762695,True,0.0,-0.8018829899260709,-0.07289845362964281,11.0,-0.693676471931667,-0.06936764719316671,10.0,0.017664114928839757,0,15,15,15,1.0,-1.1684796988182202,-1.1014358107336322,False,9,0.8181818181818182,0.0,1.0,0.0,0.8838765568451278
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,620,470,684,psf->header.ptr [psf->header.indx] = 0 ;,psf->header.ptr [psf->header.indx - 1] = 0 ;,					psf->header.ptr [psf->header.indx - 1] = 0 ;,0.30078125,"[[464, 35009, 69, 405, 2708, 38740, 508, 1690, 69, 405, 2708, 28473, 87, 481, 220, 16, 60, 284, 220, 15, 2587, 151643]]","[-0.05980636924505234, -0.8697057962417603, -7.271502545336261e-05, -0.0004180987598374486, -0.00040356122190132737, -0.024238677695393562, -0.002925998531281948, -0.005133186932653189, -1.811964830267243e-05, -1.537788011773955e-05, -0.00011264643399044871, -5.328513361746445e-05, -3.099393507000059e-05, -0.03782782331109047, -0.02325744368135929, -0.002064717700704932, -0.0015323336701840162, -0.0005635818815790117, -0.009283117018640041, -0.00047159992391243577, -0.10631775856018066, -0.2589142322540283]",4.817534923553467,False,0.0,-1.403167434686111,-0.06378033794027776,22.0,-1.1442532024320826,-0.05448824773486108,21.0,0.03388609773911459,1,24,27,27,0.8888888888888888,-5.520112363744869,-1.050085424137271,True,17,0.7727272727272727,4.0,0.9523809523809523,3.0,2.154986204912089
~/anvil/data/cve-targets/libxml2_repo_valid.c,1210,1186,1278,},},"            }
	",1.140625,"[[310, 456, 197]]","[-0.057267218828201294, -0.3876868188381195, -0.735511064529419]",8.288369178771973,True,1.0,-1.1804651021957397,-0.3934883673985799,3.0,-1.1804651021957397,-0.3934883673985799,3.0,0.07668594802144588,1,2,2,2,1.0,-2.898751512124413,-1.038626678622987,False,1,0.3333333333333333,0.0,1.0,0.0,1.0489967971577931
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_vfy.c,1029,1021,1047,return 0;,return 0;,        return 0;,0.01043701171875,"[[286, 470, 220, 15, 26, 151643]]","[-0.0015119798481464386, -0.000376034586224705, -0.00041797960875555873, -0.0003475538978818804, -0.030654089525341988, -0.04887458309531212]",9.804861068725586,True,0.0,-0.08218222056166269,-0.013697036760277115,6.0,-0.03330763746635057,-0.006661527493270114,5.0,0.00014410328952924398,0,5,5,5,1.0,-1.5667595351507762,-1.0787593560742805,False,4,0.6666666666666666,0.0,1.0,0.0,0.8222563438274412
~/anvil/data/cve-targets/libxml2_repo_xmlmemory.c,289,257,325,xmlMutexUnlock(xmlMemMutex);,"p = (MEMHDR *) realloc(p,RESERVE","    p = (MEMHDR *) realloc(p,RESERVE",0.5390625,"[[262, 281, 284, 320, 31970, 70288, 2586, 66015, 1295, 11, 7012, 76079]]","[-0.6801902055740356, -0.9903340339660645, -0.363571435213089, -0.11856792122125626, -0.007710812147706747, -6.818538531661034e-05, -0.05255785956978798, -0.09341807663440704, -0.022639501839876175, -0.04454886540770531, -0.1552845984697342, -2.539125671319198e-05]",5.882118701934815,False,0.0,-2.5289168866856926,-0.2107430738904744,12.0,-2.5289168866856926,-0.2107430738904744,12.0,0.0912391849382882,1,9,14,14,0.6428571428571429,-2.5579132450168065,-1.022506455867632,True,7,0.5833333333333334,30.0,0.19999999999999996,14.0,2.0913817140166766
~/anvil/data/cve-targets/php_repo_ext_phar_util.c,379,288,436,},},		},0.69921875,"[[197, 197, 92, 151643]]","[-0.2038905918598175, -0.00010895135346800089, -0.6987316608428955, -0.23255802690982819]",11.755034446716309,True,0.0,-1.1352892309660092,-0.2838223077415023,4.0,-0.902731204056181,-0.3009104013520603,3.0,0.08605203675268037,0,2,2,2,1.0,-2.3236775693304312,-1.1326567403774679,False,1,0.25,0.0,1.0,0.0,0.7345802983643406
~/anvil/data/cve-targets/sqlite3_repo_src_select.c,6330,6175,6480,"&& sqlite3ExprListCompare(sSort.pOrderBy, pEList, -1)==0","&& (p->pGroupBy==0 || sqlite3ExprListCompare(p->pEList, p->pGroupBy, -1","   && (p->pGroupBy==0 || sqlite3ExprListCompare(p->pEList, p->pGroupBy, -1",0.384765625,"[[256, 1009, 320, 79, 405, 79, 2808, 1359, 418, 15, 1369, 22003, 18, 16041, 852, 27374, 1295, 405, 79, 36, 852, 11, 281, 405, 79, 2808, 1359, 11, 481, 16]]","[-0.3549359440803528, -0.01571849174797535, -1.3917278051376343, -0.31773456931114197, -0.6168761253356934, -0.7505306005477905, -0.732923150062561, -7.378782902378589e-05, -0.022936170920729637, -0.0012272215681150556, -0.5459953546524048, -0.29020440578460693, -5.1616290875244886e-05, -0.007762504741549492, -0.40299737453460693, -0.00909837894141674, -0.16811150312423706, -0.8137702345848083, -5.400034933700226e-05, -0.5931764245033264, -1.1801649634435307e-05, -0.04569212719798088, -0.006347613874822855, -0.027812164276838303, -3.349725011503324e-05, -0.000925112864933908, -4.768360213347478e-06, -0.10890775918960571, -0.2885779142379761, -0.008327050134539604]",5.212674140930176,False,0.0,-7.522545473084847,-0.2507515157694949,30.0,-7.522545473084847,-0.2507515157694949,30.0,0.11482219325688486,1,16,24,24,0.6666666666666666,-1.534449846970012,-1.0397632434904036,True,19,0.6333333333333333,45.0,0.5826771653543308,20.0,2.1033696030291935
~/anvil/data/cve-targets/libxml2_repo_valid.c,1217,1186,1278,},},        },0.578125,"[[286, 335, 151643]]","[-0.3878798186779022, -0.6344582438468933, -0.6452287435531616]",12.454166412353516,True,0.0,-1.6675668060779572,-0.5558556020259857,3.0,-1.0223380625247955,-0.5111690312623978,2.0,0.015200229939704935,1,2,2,2,1.0,-1.130985964803552,-1.1526276742791781,False,1,0.3333333333333333,0.0,1.0,0.0,0.6641249944177817
