file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,830,823,835,if (ptr [i] >= 0),if (normfact == 1.0),		if (normfact == 1.0),0.5252055525779724,"[[197, 743, 320, 20011, 33110, 621, 220, 16, 13, 15, 8, 151662]]","[-0.04894065111875534, -0.02332499250769615, -0.0802290216088295, -1.2599384784698486, -0.0043434808030724525, -1.376050353050232, -0.08821991831064224, -0.4533100426197052, -0.31373143196105957, -0.014747651293873787, -0.698719322681427, -0.9223958253860474]",6.542535305023193,False,0.0,-5.283951169811189,-0.44032926415093243,12.0,-4.361555344425142,-0.39650503131137654,11.0,0.23282745952965744,1,17,12,12,1.4166666666666667,-1.3245873598146778,-1.0033323732997745,True,10,0.8333333333333334,10.0,0.5405405405405406,8.0,2.21672039417493
~/anvil/data/cve-targets/libxml2_repo_parser.c,11751,11731,11756,},},"	}
       ",2.323634386062622,"[[197, 532, 286]]","[-0.6042941808700562, -0.2202029675245285, -0.5752070546150208]",7.457639217376709,True,1.0,-1.3997042030096054,-0.46656806766986847,3.0,-1.3997042030096054,-0.46656806766986847,3.0,0.030488891437107757,1,2,2,2,1.0,-4.980268790505324,-1.026550785886268,False,1,0.3333333333333333,0.0,1.0,0.0,1.1620760293058336
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,356,201,506,**		1	- single byte value,**		f   - float data,"**		f   - float data
**		d   -",0.9878122806549072,"[[334, 197, 1166, 256, 481, 2224, 821, 198, 334, 197, 2698, 256, 481]]","[-0.13205459713935852, -0.09838799387216568, -2.3383710384368896, -0.2252078354358673, -0.001086479052901268, -1.0333421230316162, -1.0002567768096924, -0.47427284717559814, -0.06399304419755936, -0.01964680664241314, -0.29315319657325745, -0.1386994570493698, -0.0003240775258745998]",9.726388931274414,False,1.0,-5.8187962729425635,-0.44759971330327414,13.0,-5.302979690954089,-0.6628724613692611,8.0,0.5404828216202495,0,11,16,9,0.6875,-1.4901996058403675,-1.0864583369898397,True,9,0.6923076923076923,16.0,0.4444444444444444,5.0,1.8781525411461313
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,808,653,958,"i2ulaw_array (const int *ptr, int count, unsigned char *buffer)","i2ulaw_array (const int *ptr, int count, unsigned char *buffer)","i2ulaw_array (const int *ptr, int count, unsigned char *buffer)",0.0664219632744789,"[[72, 17, 360, 672, 3858, 320, 1024, 526, 353, 3505, 11, 526, 1760, 11, 3774, 1161, 353, 7573, 8, 151662]]","[-0.6794664263725281, -9.810443589231e-05, -0.007518802769482136, -8.34461570775602e-06, -0.0008448368753306568, -0.018651576712727547, -0.07568561285734177, -0.009854004718363285, -0.0011794761521741748, -0.00019059749320149422, -0.00011634149996098131, -0.000644237850792706, -0.0005590544897131622, -0.0011064843274652958, -0.0027954806573688984, -0.00014232576359063387, -0.0007921895012259483, -8.856858039507642e-05, -0.4525917172431946, -0.1781483292579651]",5.686806201934815,True,0.0,-1.4304825121744216,-0.07152412560872108,20.0,-1.2523341829164565,-0.0659123254166556,19.0,0.031063791723198543,0,25,25,25,1.0,-1.0077320570106074,-1.0182305788816823,False,19,0.95,0.0,1.0,0.0,1.1970781737161769
~/anvil/data/cve-targets/lua_repo_ldebug.c,784,747,794,L->oldpc = pc;,},"  }
  if (mask & LUA_MASKCOUNT) {
",0.3037528693675995,"[[220, 456, 220, 421, 320, 11258, 609, 70505, 11720, 38143, 8, 341]]","[-0.6529226899147034, -0.48724663257598877, -0.012489321641623974, -0.43118220567703247, -0.1343405395746231, -0.8708798289299011, -0.0024170251563191414, -0.06424259394407272, -0.0033034298103302717, -0.09974642097949982, -0.04038114845752716, -0.5020323991775513]",6.398611068725586,False,2.0,-3.301184235839173,-0.2750986863199311,12.0,-1.1526586441323161,-0.38421954804410535,3.0,0.07366643993983689,1,10,11,2,0.9090909090909091,-0.7905710964313848,-1.000271309457057,True,7,0.5833333333333334,14.0,0.0,9.0,2.123700450327169
~/anvil/data/cve-targets/libpng_repo_png.c,4019,4006,4022,"(void)png_safe_execute(image, png_image_free_function, image);","png_safe_execute(image->opaque->error_buf, image->opaque->error, 0);","      png_safe_execute(image->opaque->error_buf, image->opaque->error, 0);
      image->opaque",1.3271807432174685,"[[414, 36151, 34067, 44329, 10075, 405, 95480, 405, 841, 10363, 11, 2168, 405, 95480, 405, 841, 11, 220, 15, 317, 414, 2168, 405, 95480]]","[-0.13144226372241974, -1.126685619354248, -0.3613743782043457, -0.025796497240662575, -1.2012605667114258, -0.2024148404598236, -0.19142280519008636, -0.1927553117275238, -0.8563410639762878, -0.9585882425308228, -0.5294537544250488, -1.57427978515625, -0.39538395404815674, -0.03866402059793472, -0.4448244571685791, -0.4801532030105591, -2.1312496662139893, -1.2224537134170532, -0.2852407395839691, -0.8816173076629639, -0.3903549909591675, -0.8725892901420593, -0.0020214139949530363, -0.0015938685974106193]",2.7770836353302,False,1.0,-14.49796175409574,-0.6040817397539892,24.0,-13.621757181361318,-0.6486551038743484,21.0,0.2945077894780536,1,18,31,25,0.5806451612903226,-2.046049950567502,-1.0950603309341238,True,14,0.5833333333333334,44.0,0.5692307692307692,19.0,1.9631308496336322
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3994,3941,4007,} else {,} else {,"				} else {
					ex",0.56842041015625,"[[571, 197, 92, 770, 341, 464, 8122]]","[-0.01404391136020422, -0.00010775939153973013, -0.002753992099314928, -0.00045217780279926956, -0.22612866759300232, -0.0020124914590269327, -0.004857880994677544]",7.977473735809326,True,1.0,-0.25035688070056494,-0.035765268671509275,7.0,-0.2454989997058874,-0.04091649995098123,6.0,0.0068830494359092475,0,4,5,4,0.8,-13.89220512109366,-1.0399787643158989,False,3,0.42857142857142855,0.0,1.0,0.0,0.9313691389905908
~/anvil/data/cve-targets/php_repo_ext_phar_util.c,379,288,436,},},"		}
	",2.9319827556610107,"[[197, 197, 532, 197]]","[-0.10126083344221115, -0.0009757286752574146, -0.05068851262331009, -0.0010518262861296535]",15.568099975585938,True,1.0,-0.1539769010269083,-0.03849422525672708,4.0,-0.1539769010269083,-0.03849422525672708,4.0,0.0017244796434740068,0,2,2,2,1.0,-76.16682076615194,-1.257299227257633,False,1,0.25,0.0,1.0,0.0,0.3340514508292368
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,829,823,835,{,{	if,	{	if,0.3529110550880432,"[[197, 90, 743]]","[-0.02408682182431221, -0.3692110776901245, -1.299122929573059]",4.722916603088379,False,0.0,-1.6924208290874958,-0.5641402763624986,3.0,-1.6924208290874958,-0.5641402763624986,3.0,0.28995154225803926,1,2,3,3,0.6666666666666666,-0.6255732304092285,-1.0430651460221383,True,1,0.3333333333333333,3.0,0.4,1.0,1.8719312057805118
~/anvil/data/cve-targets/sqlite3_repo_src_expr.c,5070,5063,5075,"Expr *pCopy = sqlite3ExprDup(db, pExpr, 0);","Expr *pCopy = sqlite3ExprDup(db, pExpr);","  Expr *pCopy = sqlite3ExprDup(db, pExpr);",0.2107672989368438,"[[220, 28819, 353, 79, 12106, 284, 22003, 18, 16041, 85713, 9791, 11, 281, 16041, 1215, 151643]]","[-0.2116898149251938, -0.13189516961574554, -0.11733280122280121, -0.011231648735702038, -0.00965520553290844, -0.40219846367836, -0.10307066142559052, -0.0018650771817192435, -0.2411099672317505, -0.23682290315628052, -0.24509719014167786, -0.10695724189281464, -0.027441205456852913, -0.0074113658629357815, -0.6259189248085022, -0.023914577439427376]",8.277083396911621,False,0.0,-2.5036122183082625,-0.1564757636442664,16.0,-2.479697640868835,-0.16531317605792234,15.0,0.02779821736342227,0,19,17,17,1.1176470588235294,-1.2749576528793765,-1.047797702756936,True,17,1.0625,3.0,0.963855421686747,2.0,2.0304072194890206
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_pixarlog.c,213,160,226,},},"	    }
	",2.3109326362609863,"[[2760, 456, 197]]","[-0.04034966230392456, -0.1891142725944519, -0.011453117243945599]",8.840971946716309,True,1.0,-0.24091705214232206,-0.08030568404744069,3.0,-0.24091705214232206,-0.08030568404744069,3.0,0.006058822856863623,0,2,2,2,1.0,-28.77670072389645,-1.062673337078794,False,1,0.3333333333333333,0.0,1.0,0.0,1.020080687739486
~/anvil/data/cve-targets/openssl_repo_ssl_t1_lib.c,1141,1129,1192,if (clu->amask & s->s3.tmp.new_cipher->algorithm_auth) {,if (clu != NULL) {,"                if (clu != NULL) {
                    if (clu->privatekey != NULL) {
                        idx = i;
                        break;
                    }
",1.5465589761734009,"[[394, 421, 320, 564, 84, 961, 1770, 8, 341, 503, 421, 320, 564, 84, 405, 1996, 792, 961, 1770, 8, 341, 664, 7187, 284, 600, 280, 664, 1438, 280, 503, 456]]","[-0.07731246203184128, -0.03572633117437363, -0.032383859157562256, -0.07347886264324188, -3.2066785934148356e-05, -0.5070055723190308, -0.0021488212514668703, -0.804042637348175, -0.20851315557956696, -0.005353519227355719, -1.0004041194915771, -0.15498030185699463, -0.7249278426170349, -3.766942609217949e-05, -0.009033051319420338, -1.7434799671173096, -0.04942944273352623, -0.4245111048221588, -0.008202319033443928, -0.5015252828598022, -0.23693230748176575, -0.003711242461577058, -0.6783385872840881, -0.00301276333630085, -0.36120036244392395, -0.02142125926911831, -0.012843272648751736, -0.007731158286333084, -0.004293153528124094, -0.00013636612857226282, -0.0136167723685503]",9.115625381469728,False,5.0,-7.705765634033014,-0.2485730849688069,31.0,-1.7459972875185485,-0.17459972875185487,10.0,0.06559010200269469,0,28,39,14,0.717948717948718,-8.857739855778389,-1.0699951172646118,True,20,0.6451612903225806,45.0,0.32432432432432434,17.0,2.199432800628494
~/anvil/data/cve-targets/sqlite3_repo_src_resolve.c,301,220,632,if( zTab ){,if( pTab->zName==,        if( pTab->zName==,1.0984199047088623,"[[286, 421, 7, 281, 8582, 405, 89, 675, 418]]","[-0.08455418050289154, -0.48970741033554077, -0.0013185387942939997, -1.146795392036438, -1.0452314615249634, -0.3123759925365448, -0.8705816864967346, -0.11959940940141678, -0.7010764479637146]",6.24930477142334,False,0.0,-4.7712405195925385,-0.530137835510282,9.0,-4.7712405195925385,-0.530137835510282,9.0,0.16516681016886253,0,10,8,8,1.25,-2.071951540020875,-1.0040119565288037,True,5,0.5555555555555556,10.0,0.5,8.0,2.2002354636359907
~/anvil/data/cve-targets/lua_repo_ldebug.c,355,326,359,"if (strchr(what, 'L'))",if (cl) {,  if (cl) {,0.6995517611503601,"[[220, 421, 320, 564, 8, 314, 151662]]","[-0.052862633019685745, -0.3811476528644562, -0.08308850228786469, -0.5678517818450928, -0.6285738945007324, -0.8504735231399536, -1.0463536977767944]",6.949478149414063,False,0.0,-3.61035168543458,-0.5157645264906543,7.0,-2.5639979876577854,-0.42733299794296425,6.0,0.08335945737255325,0,19,10,10,1.9,-1.6370178865609828,-1.0135919463040444,True,10,1.4285714285714286,16.0,0.3870967741935484,14.0,2.2195158692420094
~/anvil/data/cve-targets/libsndfile_repo_src_alaw.c,327,320,332,if (ptr [i] >= 0),if (psf_lrint (normfact * ptr [i]) <,		if (psf_lrint (normfact * ptr [i]) <,0.5322257280349731,"[[197, 743, 320, 1690, 69, 907, 1586, 320, 20011, 33110, 353, 10087, 508, 72, 2467, 366]]","[-0.0441909097135067, -0.020507682114839554, -0.08658546954393387, -1.391265869140625, -0.009098143316805363, -0.500001847743988, -0.0088453134521842, -0.46465834975242615, -0.03175894543528557, -0.000521523819770664, -0.33072981238365173, -0.011896494776010513, -0.0019823915790766478, -0.0005009111482650042, -0.035955894738435745, -1.105916142463684]",6.487672805786133,False,0.0,-4.044415701122489,-0.25277598132015555,16.0,-4.044415701122489,-0.25277598132015555,16.0,0.17025690130068294,1,17,18,18,0.9444444444444444,-2.1055233383146406,-1.0019571835555683,True,10,0.625,26.0,0.4528301886792453,11.0,2.2228754314089465
~/anvil/data/cve-targets/php_repo_ext_standard_http_fopen_wrapper.c,625,564,637,if (tmp_line[tmp_line_len - 1] == '\r') {,} else {,"			} else {
				if (tmp_line_len > 0) {",0.2558165788650512,"[[298, 197, 92, 770, 341, 571, 743, 320, 5173, 6528, 6043, 861, 220, 15, 8, 314, 151662]]","[-0.3547731637954712, -0.0003685271949507296, -0.6997246742248535, -0.003958248998969793, -0.23129117488861084, -0.0004633783537428826, -0.7764270901679993, -0.1747707575559616, -0.1695028692483902, -0.00046266341814771295, -0.36553242802619934, -0.8292875289916992, -0.026169229298830032, -0.8336362242698669, -0.140910342335701, -0.08334199339151382, -0.530268132686615]",10.80121612548828,False,1.0,-5.220888426847523,-0.30711108393220726,17.0,-1.290579167456599,-0.21509652790943315,6.0,0.06523185756744136,1,24,13,4,1.8461538461538463,-1.1893105916277893,-1.1160479776487888,True,16,0.9411764705882353,35.0,0.24489795918367352,22.0,1.8268527351603265
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_jbig.c,71,39,108,{,{,	{,0.1165012195706367,"[[197, 90, 151664]]","[-0.04277321323752403, -0.11659012734889984, -0.6400855779647827]",4.07656192779541,True,0.0,-0.7994489185512066,-0.2664829728504022,3.0,-0.15936334058642387,-0.07968167029321194,2.0,0.0013622342022315582,0,2,2,2,1.0,-1.462083050492497,-1.0600568101643968,False,1,0.3333333333333333,0.0,1.0,0.0,0.7787245533162761
~/anvil/data/cve-targets/libxml2_repo_parser.c,9750,9665,9759,"int m_tmp = xmlSwitchToEncoding(ctxt, handler);",xmlFree((xmlChar *) encoding);,		xmlFree((xmlChar *) encoding);,3.371788501739502,"[[197, 48460, 10940, 1188, 6455, 4768, 2586, 11170, 1215, 151643]]","[-0.22493666410446167, -0.9954934120178223, -0.5257782936096191, -0.07566782087087631, -0.008381430059671402, -0.0010371787939220667, -0.005083018448203802, -0.5883325338363647, -0.5797324180603027, -0.9264321327209473]",5.101388931274414,False,0.0,-3.9308749025221914,-0.3930874902522191,10.0,-3.004442769801244,-0.3338269744223605,9.0,0.11145889309049295,1,15,16,16,0.9375,-10.100407576631268,-1.0332424073823283,True,13,1.3,34.0,0.36363636363636365,14.0,2.4039130551277075
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,118,88,122,},embFile,        embFile,1.0902774333953855,"[[286, 7967, 1703]]","[-0.6908193826675415, -0.8951302170753479, -0.018552349880337715]",9.255035400390623,False,0.0,-1.6045019496232271,-0.5348339832077423,3.0,-1.6045019496232271,-0.5348339832077423,3.0,0.14023051529834205,1,2,2,2,1.0,-2.0385343258412503,-1.0737308244092767,True,1,0.3333333333333333,7.0,0.0,1.0,1.837142868537824
