file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/libxml2_repo_valid.c,694,599,739,if ((ocur == XML_ELEMENT_CONTENT_PLUS) ||,if (ocur != XML_ELEMENT_CONTENT_ONCE) {,"	    if (ocur != XML_ELEMENT_CONTENT_ONCE) {
		ctxt->state =",0.2226102203130722,"[[10212, 562, 334, 31629, 2069, 28, 17170, 62, 36, 29174, 62, 25563, 4208, 62, 1236, 4402, 8, 507, 185, 184, 184, 296, 530, 12, 29, 4968, 405]]","[-0.012336025945842266, -0.43335697054862976, -0.7038751244544983, -0.18841496109962463, -0.699131429195404, -0.0012212683213874698, -0.001207456924021244, -2.50339189733495e-06, -1.156323378381785e-05, -1.7881377516459906e-06, -2.622600959512056e-06, -1.1324817933200393e-05, 0.0, -5.483612312673358e-06, -0.1607871949672699, -2.610649426060263e-05, -0.11404506862163544, -0.025348084047436714, -0.16252698004245758, -0.017559662461280823, -0.0580085851252079, -0.06369846314191818, -1.311301275563892e-06, -7.867782187531702e-06, -1.1920928244535389e-07, -0.00015162272029556334, -0.0008910499745979905]",7.756250381469727,False,1.0,-2.642630638173152,-0.09787520882122785,27.0,-2.577880204043595,-0.12889401020217975,20.0,0.04575321139149716,0,11,15,13,0.7333333333333333,-1.727079636702215,-1.0206995752136026,True,16,0.5925925925925926,8.0,0.825,8.0,2.0767587983801716
~/anvil/data/cve-targets/lua_repo_ldebug.c,94,88,97,for (; ci != NULL; ci = ci->previous),if (ci->u.c.trap),"  if (ci->u.c.trap)
    return;
  if (ci->",1.0059454441070557,"[[207, 562, 334, 2711, 12, 29, 84, 13, 66, 13, 648, 373, 8, 185, 315, 967, 26, 185, 207, 562, 334, 2711, 12, 29]]","[-0.754631519317627, -0.6292272210121155, -0.1421172171831131, -0.7691436409950256, -0.08322002738714218, -6.341733387671411e-05, -0.8203222751617432, -0.006727071478962898, -1.7126643657684326, -0.09786700457334518, -0.9641416668891907, -0.045168232172727585, -0.5720064640045166, -0.29916664958000183, -0.011548454873263836, -0.1625661849975586, -0.003093816339969635, -0.178879976272583, -0.3777059316635132, -0.5923647880554199, -0.15186627209186554, -0.6641846299171448, -0.008344310335814953, -6.318072337307967e-06]",5.267362117767334,False,2.0,-9.047027455477291,-0.3769594773115538,24.0,-6.9080152277310845,-0.46053434851540564,15.0,0.2244618661302223,0,21,23,18,0.9130434782608695,-2.184300578990158,-1.0862272533492177,True,14,0.5833333333333334,30.0,0.33333333333333337,18.0,2.1185216048396898
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_vfy.c,1029,1021,1047,return 0;,return 0;,"        return 0;
    /* Base",0.001668463111855,"[[436, 967, 207, 15, 26, 185, 315, 4535, 12318]]","[-0.005597156938165426, -0.002328781643882394, -0.0097195478156209, -0.002560672117397189, -4.255681051290594e-05, -0.2672048509120941, -0.05421597138047218, -0.174472838640213, -0.9401259422302246]",10.988607406616213,True,1.0,-1.4562683184885827,-0.16180759094317587,9.0,-0.3416695376181451,-0.0488099339454493,7.0,0.00825695945623131,0,5,11,5,0.45454545454545453,-0.03418285945069499,-1.0621771059776635,False,4,0.4444444444444444,0.0,1.0,0.0,0.8732288563665013
~/anvil/data/cve-targets/libxml2_repo_parser.c,9750,9665,9759,"int m_tmp = xmlSwitchToEncoding(ctxt, handler);",ctxt->input->encoding = NULL;,"		ctxt->input->encoding = NULL;
		ctxt->input->buf-",2.4582884311676025,"[[184, 184, 296, 530, 12, 29, 3584, 12, 29, 30521, 405, 4579, 26, 185, 184, 184, 296, 530, 12, 29, 3584, 12, 29, 9455, 12]]","[-0.06357743591070175, -0.3095623254776001, -0.34347859025001526, -1.1920858014491387e-05, -0.0023473347537219524, -1.7881377516459906e-06, -0.5543767809867859, -0.0033116282429546118, -6.6756979322235566e-06, -1.0595952272415161, -0.4325459599494934, -1.1795856952667236, -0.0004786299541592598, -0.04161608964204788, -0.06795322149991989, -0.25280290842056274, -0.32355982065200806, -7.390948667307384e-06, -0.0019193338230252266, -1.9073468138230965e-06, -0.7894551157951355, -0.0017564359586685896, -6.437280717364047e-06, -1.1922460794448853, -0.3267174959182739]",5.917057514190674,False,1.0,-6.946922229458096,-0.2778768891783238,25.0,-4.311252212289901,-0.2694532632681188,16.0,0.1334398203130851,1,15,22,14,0.6818181818181818,-9.123246092297233,-1.0687268411531223,True,15,0.6,35.0,0.3421052631578947,16.0,2.2778239525219703
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,2623,2566,2644,"GfxSeparationColorSpace *cs = (GfxSeparationColorSpace *)GfxSeparationColorSpace::parse(res, obj3.getArray(), out, state, recursion);","GfxSeparationColorSpace *cs = GfxSeparationColorSpace::parse(res, &obj3, out, state, recursion + 1);","                    GfxSeparationColorSpace *cs = GfxSeparationColorSpace::parse(res, &obj3, out, state, recursion + 1);",0.4749718308448791,"[[1817, 452, 18498, 17384, 18789, 5709, 17855, 572, 5494, 405, 452, 18498, 17384, 18789, 5709, 17855, 1161, 9928, 7, 379, 11, 573, 8612, 18, 11, 631, 11, 1967, 11, 15082, 277, 4536, 16, 477, 32014]]","[-0.001558043179102242, -0.812886118888855, -0.00013517419574782252, -0.06948627531528473, -0.0025341559667140245, -0.005468528252094984, -0.0026012177113443613, -0.004214453510940075, -0.039977483451366425, -0.10036660730838776, -0.263888955116272, -0.00035339308669790626, -0.04808494448661804, -0.004171361681073904, -0.007148995995521545, -0.0024855216033756733, -0.0031276855152100325, -0.046832602471113205, -0.2051355093717575, -0.3716658651828766, -0.003073731902986765, -0.11118114739656448, -0.02396567165851593, -0.001208409434184432, -0.26238879561424255, -0.06591750681400299, -0.049701936542987823, -0.020636726170778275, -0.31649506092071533, -0.11894044280052185, -1.5497195136049413e-06, -0.045403387397527695, -0.0170134324580431, -0.038665857166051865, -0.07917030155658722]",10.125694274902344,False,0.0,-3.0667165482869905,-0.09019754553785266,34.0,-3.0667165482869905,-0.09019754553785266,34.0,0.025364057213376857,0,40,31,31,1.2903225806451613,-5.2659063837335855,-1.0395083355389103,True,41,1.2058823529411764,43.0,0.8154506437768241,18.0,2.389123451694429
~/anvil/data/cve-targets/sqlite3_repo_ext_misc_zipfile.c,1509,1401,1575,nPath++;,nPath++;,"          nPath++;
        }
",0.1818991303443908,"[[1574, 291, 4693, 3868, 26, 185, 436, 611, 185]]","[-0.04924119636416435, -0.4779948592185974, -0.008671249262988567, -0.36178284883499146, -9.881961887003854e-05, -0.48784101009368896, -0.161468967795372, -0.00014149141497910023, -0.00857339147478342]",10.191146850585938,True,2.0,-1.5558138340784353,-0.1728682037864928,9.0,-1.5470989511886728,-0.2210141358840961,7.0,0.04057087882357412,1,6,7,6,0.8571428571428571,-0.8230203449058212,-1.0412106904030909,False,4,0.4444444444444444,0.0,1.0,0.0,0.9616023768042485
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,1844,1672,1941,"{ 968,	""psi"",	""greek small letter psi, U+03C8 ISOgrk3"" },","{ 968,	""psi"",	""greek small letter psi, U+03C8 ISOgrk3"" },","{ 968,	""psi"",	""greek small letter psi, U+03C8 ISOgrk3"" },",0.0218274164944887,"[[90, 207, 24, 21, 23, 11, 9264, 4173, 950, 9264, 70, 7981, 1752, 5359, 265, 5071, 11, 574, 10, 15, 18, 34, 23, 17848, 877, 74, 18, 1, 4637, 32014]]","[-1.6689160474925302e-05, -2.0265373677830212e-05, -5.98412734689191e-05, -0.0004929280839860439, -0.007637585513293743, -0.0005561950383707881, -0.00023827097902540118, -0.1379936784505844, -0.38823944330215454, -0.00056429672986269, -0.00045753977610729635, -3.4570634852570947e-06, -0.00041845624218694866, -0.0003924791526515037, -0.0009891861118376255, -4.768360213347478e-06, -0.0006586528033949435, -0.0012347224401310086, -5.364403477869928e-06, -2.3364747903542593e-05, -1.5139465176616795e-05, -0.005336800590157509, -0.010704713873565197, -0.04556160792708397, -0.00779668940231204, -0.0002559096028562635, -0.0018256916664540768, -0.0008332832949236035, -4.482168878894299e-05, -0.31327715516090393]",18.61836051940918,True,0.0,-0.6123818425176069,-0.02111661525922782,29.0,-0.6123818425176069,-0.02111661525922782,29.0,0.005489215358489018,0,15,15,15,1.0,-1.0336607560698092,-1.2853929936094313,False,29,1.0,0.0,1.0,0.0,0.41005547385824126
~/anvil/data/cve-targets/sqlite3_repo_src_select.c,3867,3780,4171,|| IsVirtual(pSubSrc->a[0].pTab)     /* (3c) */,|| (pSub->selFlags & SF_Recursive)         /* (3c) */,"     || (pSub->selFlags & SF_Recursive)         /* (3c) */
     || (pSub->pPrior && pSub->op",0.9109331369400024,"[[730, 7623, 334, 79, 5716, 12, 29, 2868, 17512, 573, 25633, 62, 5473, 2750, 488, 8, 294, 4535, 334, 18, 66, 8, 1641, 185, 730, 7623, 334, 79, 5716, 12, 29, 79, 22266, 2956, 265, 5716, 12, 29, 424]]","[-0.3592640459537506, -0.04604499414563179, -0.8623001575469971, -0.20714491605758667, -0.47384142875671387, -0.8708642721176147, -3.814624506048858e-05, -0.6051735877990723, -0.0010161004029214382, -0.004275704734027386, -0.21159006655216217, -6.151010165922344e-05, -1.0841350555419922, -0.00011503035057103261, -3.480850500636734e-05, -0.7098069787025452, -1.8050931692123413, -0.0023267597425729036, -0.024424361065030098, -0.07314085960388184, -0.18943123519420624, -0.014696905389428139, -0.01608232781291008, -0.48001497983932495, -0.1380269080400467, -0.03356289118528366, -0.5097204446792603, -0.1000029519200325, -0.36061689257621765, -0.37418556213378906, -1.7046782886609435e-05, -0.43676450848579407, -1.157345175743103, -0.05521378293633461, -0.08355792611837387, -0.02097461372613907, -0.0053811464458703995, -3.814689989667386e-06, -0.07539644837379456]",4.395139217376709,False,1.0,-11.391687515209924,-0.29209455167204934,39.0,-8.178944309413055,-0.3271577723765222,25.0,0.1946049408052222,1,20,25,13,0.8,-2.784384825470751,-1.1101731890869835,True,24,0.6153846153846154,33.0,0.54,13.0,2.03309784520193
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,2395,2386,2402,int i;,int i;,"    int i;
    G",0.3160592913627624,"[[315, 1097, 460, 26, 185, 315, 452]]","[-0.1102723702788353, -0.8836067914962769, -0.054161541163921356, -0.031017502769827843, -0.0014723424101248384, -0.2831447124481201, -1.124345302581787]",8.659026145935059,True,1.0,-2.4880205631488934,-0.35543150902127046,7.0,-1.3636752605671063,-0.2272792100945177,6.0,0.09450909592949312,1,5,8,5,0.625,-1.3906212153382795,-1.0020833109389997,False,3,0.42857142857142855,0.0,1.0,0.0,1.068608453823458
~/anvil/data/cve-targets/openssl_repo_crypto_pkcs7_pk7_doit.c,75,45,86,if (*pbio == NULL),"if (BIO_set_flags(btmp,","    if (BIO_set_flags(btmp,",0.312824010848999,"[[315, 562, 334, 33, 6860, 62, 1113, 62, 17614, 7, 2574, 2782, 11]]","[-0.008935819379985332, -0.17054277658462524, -0.8034980297088623, -0.24846157431602478, -0.0005595310358330607, -0.00013982271775603294, -1.4981486797332764, -0.00832456722855568, -0.5776305198669434, -0.08863184601068497, -0.00503699854016304, -8.344646857949556e-07, -0.015028821304440498]",11.16388702392578,False,0.0,-3.4249398208918365,-0.26345690929937204,13.0,-3.4249398208918365,-0.26345690929937204,13.0,0.18618967857596774,0,15,7,7,2.142857142857143,-1.187382072009089,-1.0668417686834333,True,7,0.5384615384615384,19.0,0.24390243902439024,12.0,2.013764471840249
~/anvil/data/cve-targets/sqlite3_repo_ext_misc_zipfile.c,1873,1762,1918,nName++;,nName++;,      nName++;,0.2134817093610763,"[[730, 291, 1737, 3868, 26, 32014]]","[-0.17130571603775024, -0.15060220658779144, -0.0033031923230737448, -0.7059592604637146, -0.00032395837479270995, -0.5295704007148743]",11.584026336669922,True,0.0,-1.0314943337871227,-0.20629886675742454,5.0,-1.0314943337871227,-0.20629886675742454,5.0,0.06752401086247135,1,6,6,6,1.0,-1.034817654195346,-1.0781063781247537,False,4,0.8,0.0,1.0,0.0,0.8698020664756374
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_int.c,177,164,213,if (pneg),if (neg),"    if (neg)
        p++;",1.110012412071228,"[[315, 562, 334, 11624, 8, 185, 436, 265, 3868, 26]]","[-0.005463193170726299, -0.3927153944969177, -0.08792048692703247, -0.4142442047595978, -0.37332722544670105, -0.7351952791213989, -0.01616526022553444, -0.5646959543228149, -0.9620066285133362, -0.04867294430732727]",10.29513931274414,False,1.0,-3.600406571291387,-0.3600406571291387,10.0,-2.0250310441479087,-0.28929014916398693,7.0,0.06112979989570265,0,9,12,9,0.75,-3.8370211197271247,-1.0439211638194763,True,5,0.5,1.0,0.9411764705882353,1.0,2.1050053041251746
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,591,470,684,int padding = size & 1 ;,if (psf->header.indx + (sf_,					if (psf->header.indx + (sf_,2.577533483505249,"[[1076, 2944, 334, 829, 69, 12, 29, 7301, 13, 513, 87, 945, 334, 5274, 62]]","[-0.02176074869930744, -0.5091261267662048, -0.08441581577062607, -0.41584599018096924, -1.0728830375228426e-06, -0.0016731324139982462, -1.8000440832111053e-05, -0.16527332365512848, -1.1205610462639015e-05, -0.0023899106308817863, -2.861018856492592e-06, -0.02136116474866867, -0.024336177855730057, -0.007310426328331232, -1.1920922133867862e-06]",6.882856369018555,False,0.0,-1.2535271490952482,-0.08356847660634988,15.0,-1.2535271490952482,-0.08356847660634988,15.0,0.024227152044635356,1,11,13,13,0.8461538461538461,-30.843370469067487,-1.043231492989841,True,8,0.5333333333333333,22.0,0.3921568627450981,14.0,2.3134886700007553
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3994,3941,4007,} else {,} else {,				} else {,0.0006045963964425,"[[1749, 1839, 1969, 507, 32014]]","[-0.000502817565575242, -1.5139465176616795e-05, -0.000722266617231071, -0.001042775809764862, -0.1603148877620697]",17.345062255859375,True,0.0,-0.002282999457747792,-0.000570749864436948,4.0,-0.002282999457747792,-0.000570749864436948,4.0,1.3977088310871177e-07,0,4,4,4,1.0,-1.059301866044142,-1.2451201690749867,False,3,0.75,0.0,1.0,0.0,0.38691952320837625
~/anvil/data/cve-targets/poppler_repo_poppler_Parser.cc,270,188,287,"str = baseStr->makeSubStream(pos, true, length, std::move(dict));",baseStr->setPos(pos);,"    baseStr->setPos(pos);
    baseStr->setLength(length);
    // make stream
    str = new Stream(baseStr,",1.2224267721176147,"[[315, 3240, 6624, 12, 29, 1113, 6952, 7, 937, 477, 185, 315, 3240, 6624, 12, 29, 1113, 9409, 7, 4082, 477, 185, 315, 1069, 1098, 5531, 185, 315, 1401, 405, 756, 21087, 7, 4907, 6624, 11]]","[-0.0014732946874573827, -0.7801642417907715, -0.0011375630274415016, -0.1609582155942917, -1.7881377516459906e-06, -0.28196683526039124, -1.7326898574829102, -0.01944386400282383, -0.12331691384315491, -0.09465412050485611, -0.020709706470370293, -0.004652389790862799, -0.2933145761489868, -0.0011644733604043722, -0.002295123180374503, -1.6569954823353328e-05, -0.047450557351112366, -0.5680906176567078, -0.004529336001724005, -0.04946404695510864, -0.016390329226851463, -0.017901752144098282, -0.016160568222403526, -0.8821874260902405, -1.691750407218933, -0.2684343457221985, -0.11510109901428223, -0.0020004753023386, -0.2583317756652832, -0.1277506947517395, -0.13272157311439514, -0.5185579061508179, -0.06386947631835938, -0.32460901141166687, -0.00902419164776802, -0.18439903855323792]",10.500001907348633,False,3.0,-8.816684161756939,-0.2449078933821372,36.0,-3.221168790593083,-0.26843073254942357,12.0,0.23971842171346433,0,29,31,12,0.9354838709677419,-4.553974727512026,-1.049281388426306,True,22,0.6111111111111112,48.0,0.39534883720930236,18.0,2.3324581345086184
~/anvil/data/cve-targets/libxml2_repo_xmlmemory.c,199,186,235,TEST_POINT,if (xmlMemStopAtBlock == block,    if (xmlMemStopAtBlock == block,0.9537221789360046,"[[315, 562, 334, 7056, 8989, 16916, 3554, 8123, 2312, 3839]]","[-0.08956114947795868, -0.760589599609375, -0.44932812452316284, -1.0734283924102783, -0.1212763786315918, -0.6269482374191284, -0.032989006489515305, -0.03225124254822731, -0.2802341878414154, -0.3247687518596649]",7.122221946716309,False,0.0,-3.791375070810318,-0.3791375070810318,10.0,-3.791375070810318,-0.3791375070810318,10.0,0.10971159347252228,1,2,7,7,0.2857142857142857,-2.5155046945333446,-1.0370072920821185,True,4,0.4,29.0,0.050000000000000044,6.0,2.0238118885487166
~/anvil/data/cve-targets/libxml2_repo_xmlmemory.c,943,788,1093,"xmlMallocFunc mallocAtomicFunc, xmlReallocFunc reallocFunc,","xmlMallocFunc mallocAtomicFunc, xmlReallocFunc reallocFunc,","              xmlMallocFunc mallocAtomicFunc, xmlReallocFunc reallocFunc,",0.0136821987107396,"[[3462, 11815, 44, 14314, 20933, 273, 14314, 3554, 10475, 20933, 11, 11815, 2767, 14314, 20933, 299, 14314, 20933, 11, 32014]]","[-0.5821077227592468, -0.0027285509277135134, -0.000610999355558306, -1.2993727978027891e-05, -0.0009160612826235592, -0.0031966085080057383, -2.3841855067985307e-07, -8.22540732769994e-06, -9.536738616588991e-07, -1.168244216387393e-05, -0.00025614796322770417, -0.22593601047992706, -0.0011653067776933312, -5.113947918289341e-05, -6.115249561844394e-05, -0.010340212844312191, -2.13382354559144e-05, -4.756337511935271e-05, -0.00028868322260677814, -0.011654741130769253]",3.823958396911621,True,0.0,-0.8277615913761736,-0.043566399546114395,19.0,-0.8277615913761736,-0.043566399546114395,19.0,0.018629536927950927,0,9,9,9,1.0,-0.31405392351179245,-1.1261396553510554,False,18,0.9473684210526315,0.0,1.0,0.0,0.7541803575583856
