file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/poppler_repo_fofi_FoFiType1C.cc,1230,1075,1380,case 0x000b: // return,case 0x000b: // callgsubr,"            case 0x000b: // callgsubr
                if (",0.2661245763301849,"[[310, 1142, 220, 15, 87, 15, 15, 15, 65, 25, 442, 1618, 94548, 81, 198, 394, 421, 320]]","[-0.0035549320746213198, -0.002788942540064454, -0.00017581824795342982, -3.302042750874534e-05, -0.0001839230244513601, -0.00021705655672121793, -0.00023493390472140163, -0.01148528978228569, -0.2544149160385132, -0.001278893556445837, -0.0019328974885866046, -0.5936220288276672, -0.02333943359553814, -0.00016389934171456844, -0.02109356038272381, -0.006912247743457556, -0.20012736320495605, -0.0035278485156595707]",9.23975658416748,False,1.0,-1.1250870052535902,-0.06250483362519946,18.0,-0.9214317935329746,-0.05758948709581091,16.0,0.022827788695874752,0,6,8,6,0.75,-4.621061755376233,-1.0744207412991547,True,11,0.6111111111111112,8.0,0.7659574468085106,1.0,1.8618780358980498
~/anvil/data/cve-targets/lua_repo_ldebug.c,355,326,359,"if (strchr(what, 'L'))","if (strchr(what, 'l')) {","  if (strchr(what, 'l')) {
    setobj2",0.322008728981018,"[[220, 421, 320, 495, 16789, 7, 12555, 11, 364, 75, 3789, 341, 262, 738, 2295, 17]]","[-0.021338526159524918, -0.5188095569610596, -0.046112388372421265, -0.5692105889320374, -0.00012003655137959868, -0.0003455280384514481, -2.52720492426306e-05, -0.002723557874560356, -0.004086121916770935, -1.1594982147216797, -0.2866934835910797, -0.6694791913032532, -0.0030782478861510754, -0.599768340587616, -0.600480854511261, -0.020245105028152466]",8.130034446716309,False,1.0,-4.502015014484641,-0.28137593840529007,16.0,-3.2815207143576117,-0.2524246703352009,13.0,0.126328794366004,0,19,18,20,1.0555555555555556,-1.2756626701875642,-1.0450227103896665,True,10,0.625,3.0,0.9130434782608696,4.0,2.1062064268155316
~/anvil/data/cve-targets/libsndfile_repo_src_ulaw.c,555,400,705,"0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,","0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,","	0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,
	0x8a, 0x8a, 0x8a, 0x8a, 0x8a, 0x8a,",0.0291852336376905,"[[197, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 345, 197, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11, 220, 15, 87, 23, 64, 11]]","[-0.0054872604086995125, -0.0005597693379968405, -0.0026443772949278355, -0.0068663121201097965, -0.47388753294944763, -0.0007266741595230997, -0.002257538726553321, -0.00011312322021694854, -0.00021145492792129517, -0.0003475538978818804, -0.02998320758342743, -0.00043394684325903654, -0.0003407612966839224, -1.4424220353248529e-05, -9.190614218823612e-05, -0.00027581225731410086, -0.006025008857250214, -0.0002946419408544898, -0.00017927470616996288, -8.940656698541716e-06, -5.352353764465079e-05, -0.00013743886665906757, -0.002626899629831314, -0.0002964295563288033, -0.00019143179815728217, -7.271740287251305e-06, -5.376194530981593e-05, -0.00014304091746453196, -0.0011869773734360933, -0.00014435203047469258, -0.00011038171214750037, -5.245195097813848e-06, -7.211902266135439e-05, -0.0001137191939051263, -0.0007502601947635412, -0.00010477947944309562, -0.0001110968878492713, -4.0531076592742465e-06, -7.581423415103927e-05, -0.00016473367577418685, -0.0007789676310494542, -8.356221951544285e-05, -0.00010406429646536708, -5.960446742392378e-06, -5.590759246842936e-05, -0.0001445904199499637, -0.0007008241955190897, -8.630380034446716e-05, -9.667406266089529e-05, -4.0531076592742465e-06, -6.389413465512916e-05, -0.00012110930401831865, -0.0005259322933852673, -7.950943836476654e-05, -7.509902934543788e-05, -2.622600959512056e-06, -5.340433563105762e-05, -0.00011836781777674332, -0.0005745429079979658, -8.749579137656838e-05, -8.082063141046092e-05, -2.50339189733495e-06, -5.4834770708112046e-05, -0.00010406429646536708, -0.0005965837044641376, -0.0006347072194330394, -0.0001627074379939586, -3.6954811548639555e-06, -0.00016437610611319542, -0.0001262346631847322, -0.000841025379486382, -0.3876933753490448, -0.0002547178009990603, -2.0265373677830212e-05, -5.793403761344962e-05, -0.00011896379146492109, -0.0005336767644621432, -6.341733387671411e-05, -9.536288416711614e-05, -5.722029527532868e-06, -2.7179348762729205e-05, -5.6980417866725475e-05, -0.0002706876548472792, -4.494089080253616e-05, -4.8040190449682996e-05, -8.344646857949556e-07, -5.686121585313231e-05, -0.00014435203047469258, -0.0005098473629914224, -4.2914423829643056e-05, -3.576214658096433e-05, -1.9073468138230965e-06, -4.0411134250462055e-05, -8.11782301752828e-05, -0.0003588747640606016, -4.136476854910143e-05, -4.0411134250462055e-05, -2.264974000354414e-06, -3.862306402879767e-05, -8.248942322097719e-05, -0.00030191155383363366, -3.0636318115284666e-05, -4.23184028477408e-05, -2.50339189733495e-06, -6.472854875028133e-05, -7.021180499577895e-05, -0.00038509105797857046, -3.540453326422721e-05]",8.800174713134766,True,1.0,-0.9353394561177311,-0.008660550519608621,108.0,-0.931585383304764,-0.012761443606914577,73.0,0.004986656555208097,0,25,37,25,0.6756756756756757,-2.286985276640408,-1.0626779862645448,False,71,0.6574074074074074,0.0,1.0,0.0,1.0776274017262442
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_dirwrite.c,2004,1971,2023,"if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[1],m*sizeof(uint16_t)))","if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[1],m*sizeof(uint16_t)))","		if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0],tif->tif_dir.td_transferfunction[1],m*sizeof(uint16_t)))",0.019708514213562,"[[197, 743, 24076, 26614, 1748, 61534, 1155, 333, 405, 84340, 4334, 734, 67, 35403, 1688, 58, 15, 1125, 84340, 405, 84340, 4334, 734, 67, 35403, 1688, 58, 16, 1125, 76, 32811, 8488, 16, 21, 528, 7705, 151664]]","[-0.0017337066819891334, -0.026709668338298798, -0.20967955887317657, -0.0001380348257953301, -0.00027247529942542315, -0.0028123611118644476, -0.018506010994315147, -1.5020257706055418e-05, -2.861018856492592e-06, -1.0967194612021558e-05, -2.6702524337451905e-05, -1.2040065485052764e-05, -2.145764938177308e-06, -0.00019631843315437436, -2.13382354559144e-05, -0.003598288167268038, -0.20880594849586487, -0.002423209138214588, -0.0005017452058382332, -1.0847986231965479e-05, -1.2397689715726301e-05, -2.3841574147809297e-05, -9.417489309271332e-06, -2.0265558760002023e-06, -0.00015293381875380874, -2.8371408916427754e-05, -0.0025387934874743223, -0.03211214765906334, -0.00048137042904272676, -0.012662841007113457, -0.0005990855861455202, -8.689979586051777e-05, -0.00034540885826572776, -3.099436753473128e-06, -1.168244216387393e-05, -0.16420921683311462, -0.02830467000603676]",9.50017261505127,True,0.0,-0.7170634526905815,-0.01938009331596166,37.0,-0.6887587826845447,-0.01913218840790402,36.0,0.002878815840088508,1,50,50,50,1.0,-1.0301233603480449,-1.0814384702494795,False,35,0.9459459459459459,0.0,1.0,0.0,1.3039853184816044
~/anvil/data/cve-targets/poppler_repo_poppler_JPEG2000Stream.cc,215,202,276,if (oLen.isInt()) bufSize = oLen.getInt();,"priv->buf = g_new0(unsigned char, bufSize);","    priv->buf = g_new0(unsigned char, bufSize);",0.7075292468070984,"[[262, 6095, 405, 5909, 284, 342, 5921, 15, 12266, 1161, 11, 6607, 1695, 1215, 151664]]","[-0.06728863716125488, -0.9908448457717896, -0.2065604031085968, -1.141229271888733, -0.7701537609100342, -0.8052100539207458, -0.5185095071792603, -0.3462797701358795, -0.2822571396827698, -0.0023539948742836714, -0.01874365657567978, -0.0580829381942749, -6.01988795096986e-05, -0.667037844657898, -0.27854421734809875]",4.489757061004639,False,0.0,-6.1531562402888085,-0.4102104160192539,15.0,-5.87461202294071,-0.419615144495765,14.0,0.14463553274164148,1,27,18,18,1.5,-1.6861384916345392,-1.0480888019894878,True,14,0.9333333333333333,38.0,0.4,25.0,2.24552667330033
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1993,1981,2001,for (i=0; i<ImageInfo->file.count; i++) {,for (i = 0; i < ImageInfo->file.count; i++) {,"		for (i = 0; i < ImageInfo->file.count; i++) {
			EFREE_IF(Image",0.1842465251684188,"[[197, 2023, 320, 72, 284, 220, 15, 26, 600, 366, 4654, 1731, 405, 1192, 6501, 26, 600, 2457, 341, 298, 197, 14884, 6593, 19035, 30122]]","[-0.008121916092932224, -0.038389191031455994, -0.0631832480430603, -0.005406757351011038, -0.2823806405067444, -0.0497547946870327, -0.003921795636415482, -0.03134185075759888, -0.005123461596667767, -0.030192697420716286, -0.01219990011304617, -1.3828182090946939e-05, -0.00013016807497479022, -0.0004152389301452786, -0.0008972433279268444, -0.008069413714110851, -0.20205073058605194, -0.05245334282517433, -0.583533525466919, -0.07132173329591751, -0.4850451946258545, -0.512787401676178, -0.0004114258335903287, -0.013704613782465458, -0.003167494898661971]",6.811806201934815,False,1.0,-2.464017608456743,-0.09856070433826972,25.0,-1.9339466722658472,-0.09209269867932605,21.0,0.025536494961530883,0,27,27,27,1.0,-2.000663763910096,-1.0111445544723785,True,16,0.64,4.0,0.9534883720930233,0.0,2.278225410266277
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,4624,4513,4911,case 1:,case 1:,            case 1:,0.0134956538677215,"[[310, 1142, 220, 16, 25, 151664]]","[-0.0007764662150293589, -0.003535688389092684, -6.818538531661034e-05, -0.004140614531934261, -0.038060348480939865, -0.08417574316263199]",13.372221946716309,True,0.0,-0.13075704616494477,-0.021792841027490795,6.0,-0.04658130300231278,-0.009316260600462556,5.0,0.0002089759797457219,0,5,5,5,1.0,-1.4486127478069297,-1.1913573711583088,False,4,0.6666666666666666,0.0,1.0,0.0,0.46172985823432333
~/anvil/data/cve-targets/lua_repo_lstate.h,278,123,428,l_uint32 nCcalls;  /* number of nested (non-yieldable | C)  calls */,int errfuncvalid;  /* true if 'errfunc' is valid */,"  int errfuncvalid;  /* true if 'errfunc' is valid */
  int errfuncused;  /* true if 'errfunc' is used */
  int base",1.9078166484832764,"[[220, 526, 1848, 2830, 1891, 26, 220, 1391, 830, 421, 364, 615, 2830, 6, 374, 2697, 735, 220, 526, 1848, 2830, 2591, 26, 220, 1391, 830, 421, 364, 615, 2830, 6, 374, 1483, 735, 220, 526, 2331]]","[-0.06332077831029892, -1.6092884540557861, -0.9340152740478516, -0.04491068422794342, -0.7694948315620422, -0.19064325094223022, -0.05599848926067352, -0.0008068405441008508, -0.6202113628387451, -0.036027535796165466, -0.2548642158508301, -0.009416097775101662, -0.00019643761334009469, -0.0026634002570062876, -0.27824515104293823, -0.37429165840148926, -0.6704567074775696, -0.029889611527323723, -1.1366750001907349, -1.0536205768585205, -0.7029880881309509, -1.5044306516647339, -0.013833362609148026, -0.0222396869212389, -0.00021991695393808186, -0.18688265979290009, -0.042522817850112915, -0.32796770334243774, -0.07844159752130508, -0.00011777184408856556, -0.005774838384240866, -0.44707977771759033, -0.9262254238128662, -0.9759250283241272, -0.01615048013627529, -0.9442650079727173, -1.1433829069137573]",4.624306201934815,False,2.0,-15.47348407847312,-0.4182022723911654,37.0,-5.944740781531436,-0.33026337675174644,18.0,0.18085698278214968,1,6,15,6,0.4,-5.776652159398681,-1.0445692385378755,True,24,0.6486486486486487,46.0,0.47058823529411764,3.0,2.1968359297176887
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_tasn_enc.c,524,454,567,case V_ASN1_NEG_ENUMERATED:,return ossl_i2c_ASN1_NEG_INTEGER((ASN1_NEG,        return ossl_i2c_ASN1_NEG_INTEGER((ASN1_NEG,1.1563427448272705,"[[286, 470, 297, 24635, 5318, 17, 66, 1566, 18966, 16, 62368, 25757, 1188, 68134, 16, 62368]]","[-0.33797430992126465, -0.5453343987464905, -0.040864184498786926, -7.652943895664066e-05, -0.0023564924485981464, -6.3774932641536e-05, -0.0001454247540095821, -0.032225389033555984, -0.00012575789878610522, -0.0003773453936446458, -0.20737233757972717, -0.006229981314390898, -0.036490269005298615, -0.0010948146227747202, -6.818538531661034e-05, -0.4873287081718445]",6.381250381469727,False,0.0,-1.6981279031460872,-0.10613299394663045,16.0,-1.6981279031460872,-0.10613299394663045,16.0,0.03224794085210943,1,5,6,6,0.8333333333333334,-10.895224018732042,-1.000319066870776,True,10,0.625,27.0,0.49275362318840576,6.0,2.2059998657228204
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_vfy.c,963,948,997,if (crl_score < best_score),if (crl_score < 0),        if (crl_score < 0),0.3478808104991913,"[[286, 421, 320, 66, 2381, 10405, 366, 220, 15, 8, 151664]]","[-0.057154636830091476, -0.2807888090610504, -0.057625140994787216, -0.16223633289337158, -9.965400386136025e-05, -0.19595880806446075, -0.8560996651649475, -0.7521713972091675, -0.02384881302714348, -0.5102888345718384, -0.1190427839756012]",7.211112022399902,False,0.0,-3.015314875796321,-0.27411953416330187,11.0,-2.8962720918207197,-0.28962720918207197,10.0,0.08709428618400836,1,12,12,12,1.0,-1.2011330409239922,-1.0212890020891647,True,9,0.8181818181818182,10.0,0.7555555555555555,1.0,2.101773236921279
~/anvil/data/cve-targets/php_repo_ext_iconv_iconv.c,162,146,183,},},	},0.44863361120224,"[[197, 92, 151664]]","[-0.027005480602383614, -0.4490739703178406, -0.32397738099098206]",6.527951717376709,True,0.0,-0.8000568319112062,-0.26668561063706875,3.0,-0.4760794509202242,-0.2380397254601121,2.0,0.0445354525026717,0,2,2,2,1.0,-1.8847005907735208,-1.0039945062353661,False,1,0.3333333333333333,0.0,1.0,0.0,1.0551101552029492
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,174,159,201,if (phar->signature) {,if (phar->signature) {,	if (phar->signature) {,0.1018592044711113,"[[743, 320, 759, 277, 405, 34140, 8, 314, 151664]]","[-0.026894662529230118, -0.005273123737424612, -0.008932511322200298, -8.821448318485636e-06, -0.0010948146227747202, -0.7188634872436523, -0.04304981231689453, -0.006166598293930292, -0.18709692358970642]",5.444618225097656,True,0.0,-0.9973807551041318,-0.1108200839004591,9.0,-0.8102838315144254,-0.10128547893930318,8.0,0.05467726972216748,0,13,13,13,1.0,-1.0056644401331403,-1.0233655841900282,False,8,0.8888888888888888,0.0,1.0,0.0,1.070135835258024
~/anvil/data/cve-targets/libxml2_repo_parser.c,11751,11731,11756,},},"	}
       ",1.7236722707748413,"[[197, 532, 286]]","[-0.4820542335510254, -0.20254530012607574, -0.4977952837944031]",8.229167938232422,True,1.0,-1.1823948174715042,-0.3941316058238347,3.0,-1.1823948174715042,-0.3941316058238347,3.0,0.018393953042585006,1,2,2,2,1.0,-4.373341912460764,-1.0476158411385599,False,1,0.3333333333333333,0.0,1.0,0.0,1.114715877070142
~/anvil/data/cve-targets/lua_repo_ldebug.c,155,146,160,*pos = ci->func - nextra + (n - 1);,*pos = ci->u.l.lbase + n;  /* return the actual position */,"      *pos = ci->u.l.lbase + n;  /* return the actual position */
      return NULL; ",1.1044341325759888,"[[414, 353, 966, 284, 11825, 405, 84, 918, 918, 3152, 488, 308, 26, 220, 1391, 470, 279, 5042, 2309, 735, 414, 470, 1770, 26, 220]]","[-0.013548445887863636, -0.33135128021240234, -0.0008866431307978928, -0.005324824247509241, -0.5166999101638794, -0.002022008877247572, -0.352220356464386, -0.031017964705824852, -1.8790621757507324, -1.9156960248947144, -0.14922472834587097, -0.39447149634361267, -0.7595030665397644, -0.7572365999221802, -0.015893444418907166, -2.4504294395446777, -2.1047394275665283, -2.588724374771118, -1.3513952493667603, -0.7808761596679688, -0.03945505619049072, -0.049050189554691315, -1.2947889566421509, -0.20420922338962555, -0.14291620254516602]",5.066145896911621,False,1.0,-18.13074324914487,-0.7252297299657948,25.0,-16.439778677013237,-0.782846603667297,21.0,0.7492834242891527,1,24,27,22,0.8888888888888888,-1.4107925197633784,-1.033094426710093,True,16,0.64,40.0,0.46808510638297873,14.0,2.3157636388063794
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_luv.c,863,851,880,while (upper - lower > 1) {,while (upper - lower > 1) {,	while (upper - lower > 1) {,0.2124471515417099,"[[5217, 320, 13574, 481, 4722, 861, 220, 16, 8, 314, 151643]]","[-0.07983441650867462, -0.05013083666563034, -0.8474479913711548, -0.49742192029953003, -0.005301464814692736, -0.11013239622116089, -0.017451541498303413, -0.07594132423400879, -0.01884157769382, -0.10550850629806519, -0.8251118659973145]",5.811805725097656,True,0.0,-2.6331238416023552,-0.2393748946911232,11.0,-1.8080119756050408,-0.18080119756050408,10.0,0.06773085105293485,0,16,16,16,1.0,-1.175031771958345,-1.0140143940963549,False,10,0.9090909090909091,0.0,1.0,0.0,1.148825018361602
~/anvil/data/cve-targets/libsndfile_repo_src_wavlike.c,287,95,384,buffer [--bit] = 0 ;,"psf_log_printf (psf, ""  Channel Mask","					psf_log_printf (psf, ""  Channel Mask",1.0222537517547607,"[[464, 35009, 69, 5224, 21823, 320, 1690, 69, 11, 330, 220, 13434, 19924]]","[-0.18210481107234955, -0.7590567469596863, -0.0010240792762488127, -0.13247330486774445, -0.002568757627159357, -0.0010128850117325783, -0.0062177786603569984, -0.00010835537250386551, -0.0005080600967630744, -0.487190306186676, -0.45713376998901367, -0.15070679783821106, -0.4664117693901062]",5.12222146987915,False,0.0,-2.646517422348552,-0.2035782632575809,13.0,-2.646517422348552,-0.2035782632575809,13.0,0.05959467867500926,1,14,7,7,2.0,-5.021428788108564,-1.0316471573551644,True,8,0.6153846153846154,31.0,0.25,13.0,2.1941901265110606
~/anvil/data/cve-targets/poppler_repo_poppler_JBIG2Stream.cc,3121,2740,3214,buf0 <<= 1;,buf0 <<= 1;,                            buf0 <<= 1;,0.1535424441099167,"[[999, 6607, 15, 51178, 220, 16, 26, 151664]]","[-0.0004686211177613586, -0.0004850641416851431, -0.00030501006403937936, -0.00835353136062622, -0.00016926287207752466, -4.8993817472364753e-05, -0.6940954923629761, -0.03387327864766121]",12.669445037841797,True,0.0,-0.7377992543842993,-0.09222490679803741,8.0,-0.7039259757366381,-0.10056085367666258,7.0,0.05872164513342398,0,7,7,7,1.0,-1.526860985126558,-1.1706087145806259,False,6,0.75,0.0,1.0,0.0,0.5676717884579466
