file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/lua_repo_liolib.c,171,164,172,return 0;,return 0;,"  return 0;
}
static",0.1141676008701324,"[[207, 967, 207, 15, 26, 185, 92, 185, 6412]]","[-0.012087782844901085, -0.3144958019256592, -0.10841265320777893, -0.02079891227185726, -0.00023326536756940186, -0.6118619441986084, -0.0015643513761460781, -0.06322644650936127, -0.5376898050308228]",7.040972709655762,True,2.0,-1.6703709627327044,-0.18559677363696714,9.0,-1.0678903598163743,-0.17798172663606238,6.0,0.049258290853886666,0,5,8,5,0.625,-0.6414568676681213,-1.0526408346927196,False,4,0.4444444444444444,0.0,1.0,0.0,0.8908167490054669
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,1920,1913,1921,return info->offset_base + offset;,return info->data + offset;,	return info->data + offset;,0.5840014219284058,"[[3404, 6382, 12, 29, 2448, 945, 8813, 26, 32014]]","[-0.3219012916088104, -0.4828720688819885, -0.0010587330907583237, -9.536738616588991e-07, -1.3961713314056396, -0.11887270212173462, -0.532151997089386, -0.39215487241744995, -0.3886854946613312]",4.254167079925537,False,0.0,-3.245183950289629,-0.40564799378620364,8.0,-3.245183950289629,-0.40564799378620364,8.0,0.17759761704699642,1,11,11,11,1.0,-1.4396753610870885,-1.1285935686882103,True,10,1.25,9.0,0.819672131147541,1.0,1.8058807639581222
~/anvil/data/cve-targets/openssl_repo_crypto_pkcs7_pk7_doit.c,739,589,741,EVP_MD_CTX_free(ctx_tmp);,EVP_MD_CTX_free(ctx_tmp);,"    EVP_MD_CTX_free(ctx_tmp);
    if (ret == 0)
",0.0560983531177043,"[[315, 426, 22794, 62, 14821, 62, 2068, 55, 62, 6630, 7, 12511, 62, 10801, 477, 185, 315, 562, 334, 2534, 7400, 15, 8, 185]]","[-0.007124850060790777, -0.483881413936615, -6.317892984952778e-05, -1.0251946150674485e-05, -0.0163114033639431, -3.218599158572033e-05, -0.001149232150055468, -2.0265558760002023e-06, -8.105902816168964e-05, -0.06947971135377884, -0.0014647241914644837, -0.22659000754356384, -1.811964830267243e-05, -9.536738616588991e-07, -5.8887653722194955e-05, -0.576528787612915, -0.011679248884320259, -1.581195592880249, -0.36277422308921814, -0.7788172364234924, -0.39694133400917053, -0.07022464275360107, -0.2044467329978943, -0.35124072432518005]",7.991146564483643,True,2.0,-5.1401165290037625,-0.21417152204182344,24.0,-1.394476042524957,-0.08202800250146805,17.0,0.02992751500482347,0,9,20,9,0.45,-0.6838927123295525,-1.027930688309333,False,14,0.5833333333333334,0.0,1.0,0.0,1.0031025222634193
~/anvil/data/cve-targets/openssl_repo_crypto_x509_x509_obj.c,80,19,173,? (int)sizeof(ebcdic_buf) : num);,? (int)sizeof(ebcdic_buf) : num);,"                         ? (int)sizeof(ebcdic_buf) : num);
            type = V_ASN1_",0.0828221291303634,"[[10137, 3015, 334, 569, 8, 3017, 990, 7, 3413, 2243, 278, 62, 9455, 8, 1191, 1181, 477, 185, 655, 1443, 405, 627, 62, 3146, 45, 16, 62]]","[-0.4418565332889557, -0.003816227661445737, -0.9928263425827026, -0.13838955760002136, -0.043336037546396255, -0.0038928219582885504, -1.4424220353248529e-05, -0.00015436411194968969, -0.0002636561985127628, -1.311301275563892e-06, -1.1920928244535389e-07, -2.7179348762729205e-05, -5.8412379075889476e-06, -0.0010717130498960614, -0.11464104801416397, -0.013229097239673138, -0.04474187642335892, -0.43206921219825745, -0.005182878579944372, -0.6303106546401978, -0.012577027082443237, -0.057784028351306915, -0.00012027494085486978, -0.001703955582343042, -1.9192511899746023e-05, -7.867782187531702e-06, -6.878139538457617e-05]",1.5909724235534668,True,1.0,-2.938112024057766,-0.10881896385399133,27.0,-2.235520241771148,-0.11765896009321833,19.0,0.06005279361817186,1,20,26,20,0.7692307692307693,-0.7039168888178634,-1.2062930889706796,False,16,0.5925925925925926,0.0,1.0,0.0,0.5752498914067512
~/anvil/data/cve-targets/libxml2_repo_xmlmemory.c,289,259,325,xmlMutexUnlock(xmlMemMutex);,xmlMutexUnlock(xmlMemMutex);,    xmlMutexUnlock(xmlMemMutex);,0.1049159467220306,"[[315, 11815, 30738, 790, 2826, 4183, 7, 7056, 8989, 30738, 790, 477, 32014]]","[-0.1706569492816925, -1.0627044439315796, -0.06833450496196747, -3.290122185717337e-05, -0.02321714349091053, -0.0002203936892328784, -0.0004673104267567396, -0.0002712835557758808, -0.0002464944263920188, -6.961580220377073e-05, 0.0, -0.00017998983094003052, -0.5791910886764526]",6.841840744018555,True,0.0,-1.3264010306193086,-0.11053341921827571,12.0,-1.3264010306193086,-0.1205819118744826,11.0,0.08475516402276768,1,9,9,9,1.0,-0.8700803055042021,-1.0578942613707,False,11,0.9166666666666666,0.0,1.0,0.0,0.9181855131976766
~/anvil/data/cve-targets/sqlite3_repo_src_vdbe.c,2055,1935,2062,pIn3->flags = flags3;,pIn3->flags = flags3;,  pIn3->flags = flags3;,0.0789578333497047,"[[207, 265, 769, 18, 12, 29, 17614, 405, 15307, 18, 26, 32014]]","[-0.0069524990394711494, -0.6851264834403992, -0.007007664069533348, -0.10183572769165039, -0.002599552972242236, -1.1920922133867862e-06, -0.0030820509418845177, -0.0013724679592996836, -0.0030648186802864075, -0.00041607304592616856, -0.0008816407644189894, -0.0925188735127449]",6.226735591888428,True,0.0,-0.8123401706973254,-0.07384910642702959,11.0,-0.8123401706973254,-0.07384910642702959,11.0,0.03817310422980609,1,10,10,10,1.0,-1.0691779111467388,-1.0742878911611096,False,10,0.9090909090909091,0.0,1.0,0.0,0.8736342223325915
~/anvil/data/cve-targets/libxml2_repo_valid.c,1214,1188,1278,if (size - len < xmlStrlen(content->name) + 10) {,if (size - len < xmlStrlen(content->name) + 10) {,        if (size - len < xmlStrlen(content->name) + 10) {,0.0632107928395271,"[[436, 562, 334, 3017, 567, 10405, 1013, 11815, 6624, 6446, 7, 5064, 12, 29, 1523, 8, 4536, 16, 15, 8, 507, 32014]]","[-0.2843184173107147, -0.08942195028066635, -0.13049647212028503, -0.4205653667449951, -0.005657731089740992, -0.0022198338992893696, -0.14690476655960083, -0.10271617025136948, -0.001488054753281176, -0.003049487480893731, -0.0821150541305542, -0.002825674833729863, -8.046303264563903e-05, -1.5497195136049413e-06, -0.014012760482728481, -0.012598098255693913, -0.008856420405209064, -0.19000840187072754, -0.049583736807107925, -0.00669924495741725, -0.0034650068264454603, -0.030977746471762657]",6.371701717376709,True,0.0,-1.5570846618126097,-0.07414688865774333,21.0,-1.5570846618126097,-0.07414688865774333,21.0,0.011679423784734837,1,27,27,27,1.0,-0.8525076909336486,-1.0704015539244913,False,20,0.9523809523809523,0.0,1.0,0.0,1.0761396380425654
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,120,90,122,if (obj1.isString()),if (obj1.isString()),    if (obj1.isString()),0.0535520911216735,"[[315, 562, 334, 8612, 16, 13, 262, 2005, 4683, 32014]]","[-0.5266886949539185, -0.02859896793961525, -0.09217474609613419, -0.05502910166978836, -0.0007186928996816278, -0.003369132988154888, -0.02532588504254818, -0.2012564092874527, -0.014939568936824799, -0.13816054165363312]",12.609203338623049,True,0.0,-0.9481011998141184,-0.10534457775712427,9.0,-0.9481011998141184,-0.10534457775712427,9.0,0.025694060963507057,1,16,16,16,1.0,-0.5083516613939046,-1.091882945069378,False,8,0.8888888888888888,0.0,1.0,0.0,0.8822440253383615
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_jbig.c,71,41,108,{,{,	{,0.0016727753682062,"[[5849, 32014]]","[-0.001672894461080432, -0.1623663604259491]",8.809027671813965,True,0.0,-0.001672894461080432,-0.001672894461080432,1.0,-0.001672894461080432,-0.001672894461080432,1.0,0.0,0,2,2,2,1.0,-0.9999288102883938,-1.00712598309326,False,1,1.0,0.0,1.0,0.0,0.9788320703354327
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_type.c,71,56,98,case V_ASN1_NEG_ENUMERATED:,case V_ASN1_BOOLEAN:,    case V_ASN1_BOOLEAN:,0.6518887877464294,"[[315, 1452, 627, 62, 3146, 45, 16, 62, 9311, 46, 1535, 1934, 25, 32014]]","[-0.2846415936946869, -0.0007994554471224546, -0.00016068121476564556, -4.529942543740617e-06, -0.00035470392322167754, -7.152555099310121e-07, -3.576272320060525e-06, -3.6477376852417365e-05, -1.1435240507125854, -0.002822702983394265, -9.894321920000948e-06, -2.3603161025675945e-05, -0.0002337421028641984, -0.6366452574729919]",10.208507537841797,False,0.0,-1.4326157264088124,-0.1102012097237548,13.0,-1.4326157264088124,-0.1102012097237548,13.0,0.09467699387453174,1,5,5,5,1.0,-5.91544130396156,-1.0282787454074263,True,15,1.1538461538461537,12.0,0.6382978723404256,1.0,2.06352110132177
~/anvil/data/cve-targets/libsndfile_repo_src_double64.c,76,72,214,if (psf->sf.channels < 1),if (psf->sf.channels < 1 || psf->sf.ch,"
	if (psf->sf.channels < 1 || psf->sf.ch",0.370160162448883,"[[185, 2944, 334, 829, 69, 12, 29, 5274, 13, 358, 9982, 8086, 16, 1550, 265, 5274, 12, 29, 5274, 13, 358]]","[-0.8618453741073608, -0.7256739139556885, -0.15153972804546356, -0.06707150489091873, -1.9550132492440753e-05, -0.050894953310489655, -4.6491513785440475e-06, -0.20143672823905945, -0.0015038858400657773, -0.5738731026649475, -0.0005384425749070942, -0.8295499682426453, -0.07915180176496506, -0.4135764241218567, -0.02949199266731739, -7.271740287251305e-06, -0.00013314791431184858, -5.245195097813848e-06, -0.0022506401874125004, -6.305972783593461e-05, -0.013623828068375587]",4.309200763702393,False,1.0,-4.002255212542877,-0.19058358154966082,21.0,-4.002255212542877,-0.19058358154966082,21.0,0.08443346918362889,1,18,22,22,0.8181818181818182,-1.942245808579421,-1.1270418698399853,True,13,0.6190476190476191,14.0,0.7619047619047619,11.0,1.8518870201470217
~/anvil/data/cve-targets/openssl_repo_crypto_pkcs7_pk7_doit.c,605,589,741,return 0;,goto err;,"        goto err;
    }
",0.6823070049285889,"[[436, 2138, 78, 1572, 26, 185, 315, 611, 185]]","[-0.0024330795276910067, -0.14957009255886078, -1.823885577323381e-05, -0.0008326877141371369, -9.881961887003854e-05, -0.030013518407940865, -0.0024120304733514786, -0.0001839230244513601, -0.004169580992311239]",10.914061546325684,False,2.0,-0.18973197117338714,-0.021081330130376347,9.0,-0.18537846715662454,-0.026482638165232077,7.0,0.002625022034250056,0,5,6,5,0.8333333333333334,-25.764313988338237,-1.04657730854906,True,4,0.4444444444444444,7.0,0.33333333333333337,3.0,2.01177155167386
~/anvil/data/cve-targets/sqlite3_repo_src_printf.c,522,387,861,idx = precision;,if( flag_zeropad &&,        if( flag_zeropad &&,2.199486255645752,"[[436, 562, 7, 9355, 62, 9888, 424, 307, 2956]]","[-0.02804100327193737, -0.7581703662872314, -0.0015507827047258615, -0.9817662239074707, -0.00017820201173890382, -0.3511875867843628, -5.066266385256313e-05, -0.000892121868673712, -0.0909467414021492]",8.26111125946045,False,0.0,-2.2127836909021426,-0.24586485454468252,9.0,-2.2127836909021426,-0.24586485454468252,9.0,0.12522611625531405,1,7,5,5,1.4,-8.945915672734046,-1.0210164222833673,True,4,0.4444444444444444,16.0,0.22857142857142854,6.0,2.386791792609306
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_int.c,177,166,213,if (pneg),if (pneg != NULL),    if (pneg != NULL),0.8075100779533386,"[[315, 562, 334, 79, 11624, 2069, 28, 4579, 8, 32014]]","[-0.012439285404980183, -0.484549880027771, -0.05296269431710243, -0.9691739082336426, -0.3928966522216797, -0.1511147916316986, -0.0021852203644812107, -0.0007905219099484384, -0.021711407229304314, -0.0080793472006917]",8.575695037841797,False,0.0,-2.0878243613406084,-0.23198048459340093,9.0,-2.0878243613406084,-0.23198048459340093,9.0,0.09671024125005719,0,9,13,13,0.6923076923076923,-3.4809396978745237,-1.0130180354461937,True,5,0.5555555555555556,8.0,0.6923076923076923,4.0,2.1846267259701704
~/anvil/data/cve-targets/sqlite3_repo_ext_fts5_fts5_hash.c,144,140,166,int nNew = pHash->nSlot*2;,int nNew = pHash->nSlot*2;,  int nNew = pHash->nSlot*2;,0.111805573105812,"[[207, 1097, 291, 4843, 405, 265, 12597, 12, 29, 77, 11291, 301, 9, 17, 26, 32014]]","[-0.0035175136290490627, -0.2492896318435669, -0.00958176702260971, -0.033045291900634766, -0.35017234086990356, -0.22112545371055603, -2.109982233378105e-05, -0.00010489867418073118, -4.768370445162873e-07, -0.0013511584838852286, -0.004007167648524046, -6.83045873302035e-05, -0.59343022108078, -0.01716073974967003, -0.10965808480978012, -0.23764193058013916]",11.955556869506836,True,0.0,-1.5925341506698487,-0.10616894337798992,15.0,-1.5925341506698487,-0.10616894337798992,15.0,0.028685178301553916,0,14,14,14,1.0,-1.0530911352084777,-1.0741853031110646,False,14,0.9333333333333333,0.0,1.0,0.0,0.925306612856141
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,3657,3619,3700,marker = c;,marker = c;,"		marker = c;
		pos++",0.0605659000575542,"[[184, 184, 5294, 250, 405, 258, 26, 185, 184, 184, 937, 3868]]","[-0.027219422161579132, -0.16361403465270996, -0.1529752016067505, -1.311301275563892e-06, -0.031951554119586945, -0.07523293048143387, -0.051123667508363724, -0.6524108052253723, -0.03475803881883621, -0.5969110727310181, -0.15140601992607117, -0.6307153105735779]",9.393054962158203,True,1.0,-2.5683193691065753,-0.2140266140922146,12.0,-1.7861980386069263,-0.17861980386069262,10.0,0.05243068520794029,1,7,12,7,0.5833333333333334,-0.33907718376395796,-1.007528164216787,False,5,0.4166666666666667,0.0,1.0,0.0,1.0449658229069978
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,356,203,506,**		1	- single byte value,**		w	- word value,"**		w	- word value
**		l",0.5620967745780945,"[[742, 184, 184, 86, 24216, 1726, 1432, 185, 742, 184, 184, 75]]","[-0.0009779914980754256, -0.1849609762430191, -0.21690867841243744, -2.0908281803131104, -0.24922700226306915, -1.137135624885559, -0.977186381816864, -0.6133023500442505, -0.002698116237297654, -0.4190404415130615, -0.13730132579803467, -0.9617440104484558]",12.09999942779541,False,1.0,-6.991311079473235,-0.5826092566227695,12.0,-5.470527185476385,-0.6838158981845481,8.0,0.4247768047627153,0,11,15,10,0.7333333333333333,-0.8220001554079047,-1.0780712669518044,True,7,0.5833333333333334,12.0,0.6046511627906976,3.0,1.9599063077101662
